"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"강원도 강릉시 교동","8**","단독","12m미만","42.81","109","202011","4","7,000","1974","화부산로8번안길",""
"강원도 강릉시 교동","9**","단독","8m미만","83.16","111.7","202103","5","9,990","1978","명주로77번길",""
"강원도 강릉시 교동","1**","단독","8m미만","169.12","112","202011","5","15,500","1973","율곡로2868번길",""
"강원도 강릉시 교동","8**","단독","8m미만","92.67","117","202108","18","8,900","1982","강릉대로159번길",""
"강원도 강릉시 교동","1**","단독","8m미만","152.96","118","202010","26","13,500","1973","율곡로","20201127"
"강원도 강릉시 교동","2**","단독","8m미만","172.8","118","202108","13","24,000","1995","율곡로2968번안길",""
"강원도 강릉시 교동","8**","단독","8m미만","22.81","119","202106","18","3,300","1971","임영로",""
"강원도 강릉시 교동","8**","단독","8m미만","22.81","119","202101","27","2,000","1971","임영로",""
"강원도 강릉시 교동","8**","단독","8m미만","55.47","119","202102","26","12,900","1983","화부산로8번길",""
"강원도 강릉시 교동","1**","단독","8m미만","158.59","122","202104","7","14,800","1979","강릉대로204번길",""
"강원도 강릉시 교동","1**","단독","8m미만","52.2","132","202104","1","10,800","1977","강릉대로211번길",""
"강원도 강릉시 교동","1**","단독","8m미만","58.18","132","202106","21","16,000","1974","강릉대로247번길",""
"강원도 강릉시 교동","9**","단독","8m미만","59.74","132","202102","22","17,800","1977","임영로207번길",""
"강원도 강릉시 교동","9**","단독","12m미만","74.6","132.2","202106","18","13,700","1978","원대로8번길",""
"강원도 강릉시 교동","9**","단독","8m미만","113.85","132.8","202103","26","13,500","1978","명주로78번길",""
"강원도 강릉시 교동","9**","단독","8m미만","120.87","133.1","202103","20","11,650","1986","원대로8번안길",""
"강원도 강릉시 교동","8**","단독","8m미만","69.72","136","202012","18","3,000","2011","임영로",""
"강원도 강릉시 교동","9**","단독","8m미만","70.34","136.7","202108","17","8,200","1978","강릉대로160번길",""
"강원도 강릉시 교동","9**","단독","12m미만","93.95","140.4","202010","22","14,000","1977","명주로",""
"강원도 강릉시 교동","9**","단독","8m미만","60.93","145.5","202103","1","28,000","1975","명주로77번길",""
"강원도 강릉시 교동","1**","단독","12m미만","75.17","148.8","202012","5","19,500","1974","옥천로62번길",""
"강원도 강릉시 교동","9**","단독","8m미만","77.58","149.5","202103","22","13,000","1977","강릉대로",""
"강원도 강릉시 교동","9**","단독","12m미만","136.73","150","202102","20","18,000","1981","원대로20번길",""
"강원도 강릉시 교동","1**","단독","8m미만","159.64","151","202106","4","23,000","1986","강릉대로211번길",""
"강원도 강릉시 교동","3**","단독","8m미만","110.66","152","202012","2","23,000","2013","율곡로2988번길",""
"강원도 강릉시 교동","9**","단독","8m미만","118.51","152.1","202103","9","13,000","1978","강릉대로",""
"강원도 강릉시 교동","9**","단독","8m미만","118.51","152.1","202101","20","13,000","1978","강릉대로",""
"강원도 강릉시 교동","7**","단독","8m미만","116.72","154","202103","29","12,000","1986","화부산로99번길",""
"강원도 강릉시 교동","9**","단독","25m미만","91.61","154.4","202108","27","28,000","1975","화부산로",""
"강원도 강릉시 교동","1**","단독","8m미만","96.52","158","202011","12","13,500","1979","강릉대로203번길",""
"강원도 강릉시 교동","9**","단독","8m미만","95.28","159","202105","24","8,500","1960","임영로201번길",""
"강원도 강릉시 교동","9**","단독","12m미만","57.19","160.3","202104","27","28,500","1978","명주로",""
"강원도 강릉시 교동","9**","단독","8m미만","161.76","160.6","202109","6","17,500","1987","원대로26번길",""
"강원도 강릉시 교동","8**","단독","8m미만","149.93","161","202011","11","16,450","1980","강릉대로171번길",""
"강원도 강릉시 교동","7**","단독","8m미만","70.5","164","202103","29","8,000","1995","null",""
"강원도 강릉시 교동","9**","단독","8m미만","79.3","164","202010","29","7,600","1975","화부산로8번길",""
"강원도 강릉시 교동","1**","단독","8m미만","74.02","165","202105","12","6,500","1973","샘물터길1번길",""
"강원도 강릉시 교동","3**","단독","8m미만","118.26","165","202107","2","22,500","1984","가작로152번길",""
"강원도 강릉시 교동","9**","단독","8m미만","137.53","165.3","202012","1","21,000","2011","원대로26번길",""
"강원도 강릉시 교동","9**","단독","8m미만","298.89","165.3","202106","2","26,000","1990","원대로8번안길",""
"강원도 강릉시 교동","7**","단독","12m미만","151.86","166","202011","2","8,000","1986","화부산로131번길",""
"강원도 강릉시 교동","9**","단독","12m미만","83.63","167.6","202103","25","15,000","1977","원대로8번길",""
"강원도 강릉시 교동","9**","단독","8m미만","101.05","168","202102","9","10,000","1981","골말길",""
"강원도 강릉시 교동","9**","단독","8m미만","101.05","168","202102","22","10,500","1981","골말길",""
"강원도 강릉시 교동","1**","단독","8m미만","60.03","169","202109","3","8,700","1971","샘물터길2번길",""
"강원도 강릉시 교동","1**","단독","8m미만","252.27","169","202011","16","24,000","1978","율곡로2868번길",""
"강원도 강릉시 교동","9**","단독","12m미만","102.66","172","202103","17","21,000","1982","원대로14번길",""
"강원도 강릉시 교동","1**","단독","8m미만","85.03","175","202101","11","16,300","1973","샘물터길2번길",""
"강원도 강릉시 교동","9**","단독","8m미만","115.69","175.2","202106","11","20,300","1979","명주로77번길","20210614"
"강원도 강릉시 교동","9**","단독","8m미만","115.69","175.2","202106","26","20,500","1979","명주로77번길",""
"강원도 강릉시 교동","1**","단독","12m미만","60.33","179","202106","26","25,000","1940","강릉대로223번길",""
"강원도 강릉시 교동","1**","단독","8m미만","88.4","179","202104","2","15,000","1971","임영로198번길",""
"강원도 강릉시 교동","9**","단독","8m미만","185.63","183.3","202102","3","17,500","1983","강릉대로160번길",""
"강원도 강릉시 교동","9**","단독","8m미만","194.4","186","202105","7","23,000","1991","강릉대로121번길",""
"강원도 강릉시 교동","2**","단독","12m미만","160.43","189","202107","10","31,500","1988","율곡로2930번길",""
"강원도 강릉시 교동","9**","단독","8m미만","92.24","193.3","202107","20","23,000","1977","강릉대로159번길",""
"강원도 강릉시 교동","8**","단독","8m미만","83.82","198","202010","16","9,500","1977","임영로",""
"강원도 강릉시 교동","8**","단독","8m미만","83.82","198","202107","17","12,500","1977","임영로",""
"강원도 강릉시 교동","1***","단독","12m미만","335.58","198","202101","8","78,000","2003","원대로",""
"강원도 강릉시 교동","9**","단독","8m미만","28.79","202","202101","22","5,600","1970","화부산로8번길",""
"강원도 강릉시 교동","9**","단독","8m미만","28.79","202","202010","22","3,400","1970","화부산로8번길","20201102"
"강원도 강릉시 교동","2**","단독","8m미만","102.2","202","202108","21","22,400","null","율곡로2930번길",""
"강원도 강릉시 교동","2**","단독","25m이상","157.05","203","202104","17","33,500","1986","화부산로",""
"강원도 강릉시 교동","8**","단독","8m미만","224.07","204","202109","9","72,000","2020","화부산로8번길",""
"강원도 강릉시 교동","1***","단독","12m미만","431.62","204","202011","17","58,000","2006","화부산로63번길",""
"강원도 강릉시 교동","9**","단독","8m미만","125.53","205","202103","20","17,900","1981","명주로77번길",""
"강원도 강릉시 교동","9**","단독","8m미만","130.83","205","202107","13","12,000","1984","명주로73번길",""
"강원도 강릉시 교동","9**","단독","8m미만","133.8","205.6","202101","24","25,000","2008","원대로20번길",""
"강원도 강릉시 교동","1***","단독","12m미만","358.95","206.1","202011","3","77,000","2001","율곡초교길39번길","20210126"
"강원도 강릉시 교동","1***","단독","12m미만","312.58","206.6","202103","14","89,000","2015","정원로",""
"강원도 강릉시 교동","1***","단독","12m미만","296.94","207.2","202105","21","66,000","2009","하슬라로232번길",""
"강원도 강릉시 교동","1***","단독","8m미만","66.78","209.2","202103","11","16,500","2011","임영로157번길",""
"강원도 강릉시 교동","2*","단독","8m미만","92.13","210","202106","11","25,000","2011","가작로223번길",""
