"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"광주광역시 광산구 동산동","3**","단독","8m미만","126.89","592","202104","2","12,500","1969","동산길97번길",""
"광주광역시 광산구 두정동","3**","단독","8m미만","137.48","427","202105","27","25,000","2007","임곡가정길",""
"광주광역시 광산구 등임동","5**","단독","8m미만","183.83","330","202103","30","20,000","2015","박호등임로",""
"광주광역시 광산구 등임동","2**","단독","8m미만","149.98","1012","202108","25","25,401","1960","외등길",""
"광주광역시 광산구 명도동","2**","단독","8m미만","67.98","248","202101","31","15,000","2014","본동로",""
"광주광역시 광산구 명도동","1**","단독","8m미만","62.34","449","202104","11","13,000","1939","가마길",""
"광주광역시 광산구 명도동","2**","단독","8m미만","86.75","645","202107","24","22,000","1940","본동로",""
"광주광역시 광산구 명도동","2**","단독","8m미만","143.94","780","202012","9","30,600","1940","본동로",""
"광주광역시 광산구 명화동","2**","단독","8m미만","109.6","245","202105","8","7,300","1967","명화평지길",""
"광주광역시 광산구 명화동","2**","단독","8m미만","109.6","404","202105","8","10,500","1967","명화평지길","20210518"
"광주광역시 광산구 박호동","3**","단독","8m미만","152.03","387","202011","6","4,300","1935","박뫼안길",""
"광주광역시 광산구 박호동","3**","단독","8m미만","81","473","202012","15","25,000","1940","박뫼안길",""
"광주광역시 광산구 복룡동","6**","단독","8m미만","71.7","369","202104","5","61,380","2013","동곡로",""
"광주광역시 광산구 본덕동","2**","단독","8m미만","134.27","80","202012","3","5,810","2000","동곡서호길",""
"광주광역시 광산구 본덕동","2**","단독","8m미만","134.27","80","202102","24","6,330","1998","동곡서호길",""
"광주광역시 광산구 본덕동","5**","단독","8m미만","99.84","456","202108","3","13,107","2011","창교길","20210830"
"광주광역시 광산구 본덕동","5**","단독","8m미만","99.84","456","202108","29","13,107","2011","창교길",""
"광주광역시 광산구 북산동","1**","단독","8m미만","54.53","340","202107","30","6,250","1940","null","20210803"
"광주광역시 광산구 비아동","6**","다가구","12m미만","304.88","161","202102","21","39,900","2001","비아안길",""
"광주광역시 광산구 비아동","6**","다가구","12m미만","292.5","169","202101","19","33,000","1996","비아로62번길",""
"광주광역시 광산구 비아동","6**","다가구","12m미만","314.16","188.4","202108","12","41,000","2001","비아안길",""
"광주광역시 광산구 비아동","7**","다가구","12m미만","351.12","220.7","202101","18","36,000","1995","비아안길",""
"광주광역시 광산구 비아동","8*","단독","12m미만","132.1","70","202010","26","42,000","1980","비아중앙로",""
"광주광역시 광산구 비아동","6**","단독","25m미만","102.42","102.8","202103","25","16,700","1995","비아로45번길",""
"광주광역시 광산구 비아동","7**","단독","12m미만","170.5","157.8","202102","24","30,000","2012","비아안길",""
"광주광역시 광산구 비아동","2**","단독","8m미만","93.12","172","202106","20","24,500","2006","아산길",""
"광주광역시 광산구 비아동","7**","단독","12m미만","77.76","182.5","202103","31","23,650","1994","비아로24번길",""
"광주광역시 광산구 비아동","7**","단독","12m미만","77.76","182.5","202103","31","23,650","1994","비아로24번길","20210414"
"광주광역시 광산구 비아동","7**","단독","25m미만","452.8","214.9","202104","12","74,500","2012","비아로12번길",""
"광주광역시 광산구 비아동","1**","단독","8m미만","72.83","271","202011","6","13,120","1985","아산길53번길",""
"광주광역시 광산구 비아동","2**","단독","8m미만","99.9","278","202102","1","11,000","1999","아산길35번길",""
"광주광역시 광산구 비아동","2**","단독","8m미만","95.97","601","202104","16","56,999","2006","아산길",""
"광주광역시 광산구 사호동","5**","단독","8m미만","66.58","339","202011","23","4,900","2007","원사호길",""
"광주광역시 광산구 사호동","3**","단독","8m미만","84.37","358","202011","7","10,300","1990","봉흥길",""
"광주광역시 광산구 사호동","4**","단독","8m미만","84.37","445","202011","7","10,300","2000","봉흥길","20210115"
"광주광역시 광산구 산월동","1**","단독","8m미만","49.58","172","202102","4","19,700","2005","월봉반월길",""
"광주광역시 광산구 산월동","7**","단독","8m미만","80.99","387","202011","30","33,930","2000","첨단봉산길",""
"광주광역시 광산구 산월동","1**","단독","8m미만","69.48","486","202104","21","50,000","1979","월봉반월길",""
"광주광역시 광산구 산정동","9**","다가구","25m미만","361.07","192.4","202102","25","78,000","2014","산정로",""
"광주광역시 광산구 산정동","9**","다가구","25m미만","388.88","195","202104","20","102,000","2018","산정로",""
"광주광역시 광산구 산정동","9**","다가구","25m미만","469.59","199.4","202104","15","77,600","1992","산정공원로","20210429"
"광주광역시 광산구 산정동","9**","다가구","12m미만","311.5","208","202012","11","83,000","2015","산정로",""
"광주광역시 광산구 산정동","9**","다가구","12m미만","312.28","208.3","202104","17","90,000","2018","산정로54번길",""
"광주광역시 광산구 산정동","9**","다가구","8m미만","311.66","208.4","202109","13","100,000","2021","산정로18번길",""
"광주광역시 광산구 산정동","9**","다가구","12m미만","335.28","224","202108","24","112,000","2019","산정로",""
"광주광역시 광산구 산정동","9**","다가구","8m미만","335.6","224","202109","9","70,000","2021","산정로5번길","20210924"
"광주광역시 광산구 산정동","9**","다가구","8m미만","337.05","225.2","202107","24","102,000","2021","산정로37번길",""
"광주광역시 광산구 산정동","1***","다가구","12m미만","438.41","297.8","202011","5","100,000","2014","목련로2번길",""
"광주광역시 광산구 산정동","9**","다가구","12m미만","493.84","299.9","202101","11","130,500","2020","산정공원로81번길",""
"광주광역시 광산구 산정동","1***","다가구","8m미만","453.79","304.5","202106","5","81,500","2015","목련로2번길",""
"광주광역시 광산구 산정동","1**","다가구","8m미만","402.72","320","202010","24","129,000","2019","목련로2번길","20201117"
"광주광역시 광산구 산정동","1**","다가구","8m미만","402.72","320","202010","24","128,779","2019","목련로2번길",""
"광주광역시 광산구 산정동","1**","다가구","8m미만","519.58","339","202010","8","138,500","2018","목련로2번길",""
"광주광역시 광산구 산정동","1***","다가구","12m미만","515.46","345.6","202010","30","102,500","2014","용아로297번길",""
"광주광역시 광산구 산정동","1**","다가구","8m미만","519.58","347","202010","8","139,000","2018","목련로2번길","20201109"
"광주광역시 광산구 산정동","1**","다가구","8m미만","492.93","411","202011","10","125,000","2018","목련로2번길","20201124"
