"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"경상남도 거제시 동부면 부춘리","7**","단독","8m미만","133.87","195","202103","29","6,100","1977","삼거림3길",""
"경상남도 거제시 동부면 부춘리","6**","단독","8m미만","72.6","440","202106","28","15,000","2015","율포로",""
"경상남도 거제시 동부면 산양리","3**","단독","12m미만","155.94","130","202011","12","11,800","1994","동부로",""
"경상남도 거제시 동부면 산양리","8**","단독","8m미만","23.1","172","202010","20","5,000","1979","산양3길",""
"경상남도 거제시 동부면 산양리","3**","단독","8m미만","104.15","238","202104","20","5,000","1979","동부로2길",""
"경상남도 거제시 동부면 산양리","2*","단독","8m미만","138.48","349","202108","9","22,700","2010","동부로7길",""
"경상남도 거제시 동부면 산양리","6**","단독","8m미만","130.68","366","202109","4","31,500","2014","산양4길",""
"경상남도 거제시 동부면 산양리","1***","단독","12m미만","134.46","390","202108","10","13,900","1980","동부로",""
"경상남도 거제시 동부면 산양리","6**","단독","8m미만","126.45","396","202108","6","25,500","2018","산양4길",""
"경상남도 거제시 동부면 산양리","6**","단독","8m미만","113.66","430","202108","18","23,000","2012","산양4길",""
"경상남도 거제시 동부면 산촌리","2**","단독","8m미만","33.12","307","202102","8","9,800","1977","산촌1길",""
"경상남도 거제시 동부면 오송리","3**","단독","12m미만","28","97","202105","10","4,800","2012","null",""
"경상남도 거제시 동부면 오송리","3**","단독","8m미만","48.69","106","202103","23","3,900","1973","오송6길",""
"경상남도 거제시 동부면 오송리","3**","단독","8m미만","105.7","283","202109","13","10,000","1986","오송6길",""
"경상남도 거제시 동부면 오송리","3**","단독","12m미만","133.01","307","202104","2","10,000","1996","거제남서로",""
"경상남도 거제시 동부면 오송리","7**","단독","8m미만","138","324","202012","24","16,500","2002","오송1길",""
"경상남도 거제시 동부면 오송리","2**","단독","8m미만","129.42","397","202107","27","22,300","1999","오송7길",""
"경상남도 거제시 동부면 율포리","6**","단독","8m미만","61.19","158","202107","17","8,400","2017","율포4길",""
"경상남도 거제시 동부면 율포리","6**","단독","8m미만","72.71","215","202108","6","3,600","1948","율포4길",""
"경상남도 거제시 동부면 율포리","6**","단독","12m미만","99.17","215","202010","23","7,000","1988","거제남서로",""
"경상남도 거제시 동부면 율포리","4**","단독","8m미만","116.73","371","202108","29","16,880","2016","거제남서로",""
"경상남도 거제시 동부면 율포리","2**","단독","8m미만","112.28","419","202108","3","13,000","1992","율포3길",""
"경상남도 거제시 동부면 율포리","3*","단독","8m미만","88.83","743","202102","22","20,840","2011","율포3길",""
"경상남도 거제시 동부면 학동리","2**","다가구","12m미만","273.34","319","202011","13","69,400","2011","거제중앙로",""
"경상남도 거제시 동부면 학동리","2**","다가구","8m미만","459.14","613","202108","24","66,570","2014","학동7길",""
"경상남도 거제시 동부면 학동리","3**","단독","8m미만","25.48","327","202101","8","12,000","1909","학동2길",""
"경상남도 거제시 두모동","4**","단독","12m미만","229.15","173","202105","31","27,400","2014","두모길",""
"경상남도 거제시 둔덕면 거림리","9**","단독","12m미만","73.5","177","202103","20","8,700","1981","거림3길",""
"경상남도 거제시 둔덕면 거림리","2**","단독","8m미만","98","211","202105","13","3,224","1980","거림2길",""
"경상남도 거제시 둔덕면 거림리","2**","단독","8m미만","68","248","202010","21","5,000","1953","거림2길",""
"경상남도 거제시 둔덕면 거림리","9**","단독","8m미만","49.43","354","202107","17","8,520","2010","거림3길",""
"경상남도 거제시 둔덕면 거림리","8**","단독","8m미만","86.4","435","202105","30","11,000","1999","거림3길",""
"경상남도 거제시 둔덕면 거림리","4**","단독","8m미만","135.19","476","202108","19","9,500","2011","거림1길",""
"경상남도 거제시 둔덕면 거림리","2**","단독","8m미만","64.26","660","202106","28","17,000","2011","거림2길",""
"경상남도 거제시 둔덕면 방하리","3**","단독","8m미만","60.9","172","202011","24","3,000","1995","죽전길",""
"경상남도 거제시 둔덕면 방하리","3**","단독","-","34","205","202011","24","2,500","1940","null",""
"경상남도 거제시 둔덕면 방하리","6**","단독","8m미만","49.86","278","202108","25","11,500","2010","방하3길",""
"경상남도 거제시 둔덕면 상둔리","2**","단독","8m미만","62.74","208","202010","10","4,000","1999","상둔4길",""
"경상남도 거제시 둔덕면 상둔리","4**","단독","12m미만","77.96","295","202104","7","11,000","1999","청마로",""
"경상남도 거제시 둔덕면 상둔리","2**","단독","8m미만","107.4","669","202109","14","34,900","2013","청마로",""
"경상남도 거제시 둔덕면 상둔리","4**","단독","8m미만","196.33","733","202108","10","30,000","2014","청마로",""
"경상남도 거제시 둔덕면 술역리","1*","단독","12m미만","20","49","202109","1","1,700","1920","거제남서로",""
"경상남도 거제시 둔덕면 술역리","4**","단독","8m미만","48.37","104","202010","27","4,000","2005","술역3길",""
"경상남도 거제시 둔덕면 술역리","3**","단독","8m미만","72","152","202012","4","8,500","1955","거제남서로",""
"경상남도 거제시 둔덕면 술역리","3**","단독","8m미만","114.89","159","202105","3","8,500","1997","호곡길",""
"경상남도 거제시 둔덕면 술역리","7**","단독","8m미만","62","212","202106","11","2,300","1940","내평4길",""
"경상남도 거제시 둔덕면 술역리","9**","단독","8m미만","27","219","202011","3","800","1965","화도1길",""
"경상남도 거제시 둔덕면 술역리","7**","단독","8m미만","94.95","223","202104","14","4,500","1993","내평4길",""
"경상남도 거제시 둔덕면 술역리","3*","단독","8m미만","148.1","241","202104","14","41,500","2017","녹산1길",""
"경상남도 거제시 둔덕면 술역리","4**","단독","8m미만","80","249","202101","26","4,400","1980","술역3길",""
"경상남도 거제시 둔덕면 술역리","4**","단독","8m미만","99","372","202108","13","11,000","1976","술역3길",""
"경상남도 거제시 둔덕면 술역리","7**","단독","8m미만","84.49","575","202109","2","10,000","1995","내평4길",""
"경상남도 거제시 둔덕면 하둔리","4**","단독","8m미만","62.16","100","202104","9","8,620","1970","방답길","20210409"
"경상남도 거제시 둔덕면 하둔리","4**","단독","8m미만","62.16","100","202104","9","8,620","1970","방답길",""
"경상남도 거제시 둔덕면 하둔리","4**","단독","8m미만","39","130","202106","30","2,200","1968","방답길","20210701"
"경상남도 거제시 둔덕면 하둔리","5**","단독","8m미만","67.07","159","202012","28","2,300","1915","방답길",""
"경상남도 거제시 둔덕면 하둔리","4**","단독","12m미만","99","175","202011","6","7,671","1966","거제남서로",""
"경상남도 거제시 둔덕면 하둔리","3**","단독","8m미만","60","228","202101","17","3,000","1960","하둔2길",""
"경상남도 거제시 둔덕면 하둔리","5**","단독","8m미만","172.8","240","202012","16","9,000","1994","방답길",""
"경상남도 거제시 둔덕면 하둔리","5**","단독","8m미만","77.04","321","202012","28","4,525","1975","방답길",""
"경상남도 거제시 둔덕면 하둔리","5**","단독","8m미만","91","354","202012","19","8,000","1973","거제남서로",""
"경상남도 거제시 둔덕면 하둔리","4**","단독","8m미만","112.4","360","202012","24","9,900","1995","방답길",""
"경상남도 거제시 둔덕면 학산리","1**","다가구","8m미만","172.9","331","202010","22","14,500","2010","거제남서로",""
