"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202012","28","13,273","17","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202101","7","12,310","12","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202101","16","11,900","15","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202101","18","11,889","7","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202101","19","11,889","7","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202101","26","11,828","6","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202101","26","11,768","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202101","26","12,310","12","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202102","17","10,746","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","68.52","202102","17","34,044","16","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202102","17","10,746","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202102","17","10,746","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202102","17","10,746","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202102","17","10,746","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","68.44","202102","17","34,142","16","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202103","26","11,828","5","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","9","11,768","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","15","12,610","16","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,000","9","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,000","9","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,000","9","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,100","10","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,300","10","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,300","10","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,300","10","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,100","11","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,300","11","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,100","8","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,100","8","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,000","8","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,000","8","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","12,000","8","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","7","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","7","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","7","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","7","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","6","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","6","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","6","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","6","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","6","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","6","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202104","28","11,900","6","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202105","18","11,500","12","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202105","18","12,100","15","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202106","2","12,500","17","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202107","3","12,000","11","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202107","7","11,000","12","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202107","13","11,441","3","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202107","13","11,441","3","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202107","13","11,441","3","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202107","27","11,441","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202107","27","11,441","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202109","1","11,342","16","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202109","1","11,000","4","2020","강릉대로 285",""
"강원도 강릉시 교동","140-16","140","16","강릉역 블루핀","22","202109","18","11,000","11","2020","강릉대로 285",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202012","15","21,200","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.86","202012","15","28,200","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.66","202012","15","28,700","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","69.98","202012","15","46,700","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202012","15","22,200","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.34","202012","15","27,200","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","98.4","202012","15","69,000","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","69.98","202012","15","53,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202012","15","20,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","98.4","202012","15","79,000","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","37.3","202012","15","30,200","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.58","202104","20","30,700","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.34","202104","20","30,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.86","202104","20","29,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","25,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","25,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","25,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","42.33","202104","20","29,700","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.81","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.2","202104","20","31,200","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.2","202104","20","31,200","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.66","202104","20","32,700","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","37.3","202104","20","30,700","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","28,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","28,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.41","202104","20","28,200","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","30.56","202104","20","23,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.34","202104","20","28,200","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","30.56","202104","20","23,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","69.98","202104","20","50,200","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.34","202104","20","31,200","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","26,200","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","26,200","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","26,200","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","42.33","202104","20","30,700","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.66","202104","20","32,700","3","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.2","202104","20","32,700","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.2","202104","20","32,700","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.66","202104","20","33,700","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","27,200","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","27,200","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","27,200","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.59","202104","20","33,700","4","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.66","202104","20","36,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","26,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","26,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","31.06","202104","20","26,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","42.33","202104","20","32,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.66","202104","20","36,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.66","202104","20","36,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","40.66","202104","20","36,700","5","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","30.56","202104","20","23,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.81","202104","20","28,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","28,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","28,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","28,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","28,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","41.89","202104","20","29,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","41.89","202104","20","29,700","1","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.2","202104","20","29,700","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","38.2","202104","20","29,700","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 남항진동","42","42","0","남항진오피스텔 (강길규)","39.87","202104","20","31,200","2","2019","공항길127번길 22",""
"강원도 강릉시 연곡면 영진리","357-30","357","30","ES프라우드","66.41","202102","18","14,300","3","2016","영진길 33",""
"강원도 강릉시 연곡면 영진리","357-30","357","30","ES프라우드","66.41","202108","18","18,000","2","2016","영진길 33",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","39.27","202102","28","12,800","3","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","21.66","202103","20","8,900","4","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","21.66","202107","7","7,700","3","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","21.66","202107","29","7,000","2","2016","사임당로 180",""
"강원도 강릉시 유천동","776-4","776","4","유천올림피아오피스텔","21.66","202108","17","9,000","5","2016","사임당로 180",""
"강원도 강릉시 홍제동","1018-2","1018","2","골드팰리스","18.66","202012","1","7,000","3","2016","선수촌로 79-29",""
"강원도 강릉시 홍제동","1018-2","1018","2","골드팰리스","21.48","202101","22","8,350","4","2016","선수촌로 79-29",""
"강원도 강릉시 홍제동","1018-2","1018","2","골드팰리스","21.48","202109","1","8,350","6","2016","선수촌로 79-29",""
"강원도 강릉시 홍제동","1020-1","1020","1","유퍼스트","24.21","202101","9","8,550","6","null"," ",""
"강원도 강릉시 홍제동","1020-1","1020","1","유퍼스트","26.97","202103","6","9,500","6","null"," ",""
"강원도 강릉시 홍제동","1020-1","1020","1","유퍼스트","23.94","202103","22","8,400","4","null"," ",""
"강원도 강릉시 홍제동","1020-1","1020","1","유퍼스트","24.21","202103","31","9,300","5","null"," ",""
"강원도 강릉시 홍제동","1020-1","1020","1","유퍼스트","24.21","202106","28","9,000","5","null"," ",""
"강원도 강릉시 홍제동","1020-1","1020","1","유퍼스트","24.21","202107","2","10,200","7","null"," ",""
"강원도 강릉시 홍제동","1020-1","1020","1","유퍼스트","24.21","202107","24","9,300","6","null"," ",""
"강원도 강릉시 홍제동","1035-1","1035","1","푸르벨라 1차","23.39","202101","28","8,000","6","2016"," ",""
"강원도 강릉시 홍제동","1035-1","1035","1","푸르벨라 1차","23.39","202107","27","7,200","2","2016"," ",""
"강원도 강릉시 홍제동","1035-1","1035","1","푸르벨라 1차","23.39","202108","3","6,900","5","2016"," ",""
"강원도 강릉시 홍제동","1035-1","1035","1","푸르벨라 1차","23.39","202108","27","7,000","2","2016"," ",""
"강원도 강릉시 홍제동","1035-1","1035","1","푸르벨라 1차","23.39","202109","3","7,200","5","2016"," ",""
"강원도 강릉시 홍제동","1019-3","1019","3","푸르벨라 2차","21.42","202012","7","8,300","7","null","선수촌로63번길 18-15",""
"강원도 강릉시 홍제동","1019-3","1019","3","푸르벨라 2차","21.42","202104","9","8,500","7","null","선수촌로63번길 18-15",""
"강원도 동해시 묵호진동","2-2","2","2","삼양비취타워","39.6","202010","8","3,500","4","1998","일출로 151",""
"강원도 동해시 천곡동","1012","1012","0","	(1012)	","28.08","202010","14","2,900","2","1997","동굴4길 6",""
"강원도 동해시 천곡동","1012","1012","0","	(1012)	","30.24","202101","28","2,500","2","1997","동굴4길 6",""
"강원도 동해시 천곡동","1012","1012","0","	(1012)	","34.2","202101","28","2,500","2","1997","동굴4길 6",""
"강원도 삼척시 남양동","332","332","0","현진빌딩","60.14","202012","7","4,000","7","1996","중앙로 214",""
"강원도 삼척시 남양동","332","332","0","현진빌딩","51","202109","9","4,450","6","1996","중앙로 214",""
"강원도 삼척시 원덕읍 호산리","215-3","215","3","스카이빌","50.81","202104","21","9,000","6","2011","삼척로 457",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","67.86","202010","29","11,500","9","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","29.94","202010","30","5,000","5","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","29.94","202011","30","4,950","7","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","67.86","202012","8","9,460","7","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","67.86","202104","16","9,000","6","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","38.01","202104","21","7,500","6","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","38.01","202106","21","7,000","4","2005","중앙로 190","20210624"
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","38.01","202106","21","7,000","4","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","29.94","202107","15","6,000","4","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","38.01","202108","28","6,900","4","2005","중앙로 190",""
"강원도 속초시 동명동","466-42","466","42","설악 센트리움","38.01","202109","4","6,800","3","2005","중앙로 190",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.25","202010","24","5,300","14","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.25","202011","11","4,800","16","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","29.6","202011","29","4,000","3","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202012","3","4,500","8","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202012","3","4,500","8","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30.8","202012","10","4,200","16","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","29.6","202101","12","3,000","4","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","41.44","202101","20","7,000","9","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","60","202101","29","4,500","19","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","60","202101","29","4,500","19","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.25","202101","29","3,000","7","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.25","202101","29","3,000","7","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202102","16","4,500","16","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202102","18","4,400","10","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30.8","202102","22","2,548","12","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","26.25","202102","25","3,000","4","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202103","4","5,000","17","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30.8","202103","22","2,548","12","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202104","12","4,200","17","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","33.26","202105","6","5,000","20","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","29.6","202105","10","4,050","15","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202105","18","5,500","18","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","29.6","202105","25","4,800","10","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202105","28","4,600","13","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202106","7","5,200","16","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","52.5","202106","9","5,600","5","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202106","18","4,100","6","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30","202106","26","4,900","12","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","30.8","202106","30","5,030","15","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","31.79","202106","30","4,500","8","1992","번영로 170",""
"강원도 속초시 영랑동","231-2","231","2","동진리조트 오피스텔","52.5","202107","5","6,500","3","1992","번영로 170","20210827"
