"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"충청남도 공주시 반죽동","2**","단독","25m미만","251.91","141.4","202012","9","39,000","1996","봉황로",""
"충청남도 공주시 반죽동","2**","단독","8m미만","124.81","155.6","202106","16","27,000","1982","봉황로",""
"충청남도 공주시 반죽동","1**","단독","8m미만","58.06","191.7","202010","7","9,500","1971","반죽하봉1길",""
"충청남도 공주시 반죽동","1**","단독","25m미만","366.51","210.4","202103","8","67,000","1984","감영길",""
"충청남도 공주시 반죽동","2**","단독","8m미만","116.12","278.7","202106","7","37,500","1984","대통1길",""
"충청남도 공주시 반포면 공암리","4**","단독","8m미만","282.75","379","202012","30","68,200","2018","공암양지말길",""
"충청남도 공주시 반포면 공암리","4**","단독","8m미만","232.11","482","202106","6","60,000","2013","공암양지말길",""
"충청남도 공주시 반포면 공암리","4**","단독","8m미만","133.71","581","202101","25","40,000","2003","공암양지말길",""
"충청남도 공주시 반포면 공암리","3**","단독","12m미만","101.02","1391","202103","1","76,000","1955","반포초교길",""
"충청남도 공주시 반포면 공암리","3**","단독","12m미만","101.02","1391","202103","1","72,000","1955","반포초교길","20210426"
"충청남도 공주시 반포면 마암리","5**","단독","12m미만","127.11","338","202106","5","15,000","1999","왕흥장악로",""
"충청남도 공주시 반포면 마암리","6**","단독","8m미만","152.06","486","202105","8","12,500","1998","갈월길",""
"충청남도 공주시 반포면 마암리","4**","단독","8m미만","51.8","498","202011","29","14,500","1970","마티길",""
"충청남도 공주시 반포면 마암리","4*","단독","8m미만","90.15","568","202103","16","20,570","2012","큰칡골길",""
"충청남도 공주시 반포면 마암리","1**","단독","8m미만","101.93","654","202104","23","26,460","2006","말창거리길",""
"충청남도 공주시 반포면 마암리","*","단독","8m미만","127.61","761","202108","6","45,000","2018","마티고개로",""
"충청남도 공주시 반포면 봉곡리","6*","단독","8m미만","69.53","190","202011","13","9,800","1980","원당3길",""
"충청남도 공주시 반포면 봉곡리","4**","단독","8m미만","99.8","371","202108","29","22,000","1994","정광터1길",""
"충청남도 공주시 반포면 봉곡리","4**","단독","8m미만","183.34","377","202106","15","25,000","1999","정광터3길",""
"충청남도 공주시 반포면 봉곡리","4**","단독","8m미만","198.79","435","202107","17","45,000","2001","정광터3길",""
"충청남도 공주시 반포면 봉곡리","1**","단독","12m미만","82.62","495","202103","11","28,700","2008","반포초교길",""
"충청남도 공주시 반포면 봉곡리","1**","단독","8m미만","94.1","508","202107","16","28,700","2017","솔바람길",""
"충청남도 공주시 반포면 봉곡리","1**","단독","8m미만","99.35","563","202012","19","22,000","2002","펀던길","20210119"
"충청남도 공주시 반포면 봉곡리","1**","단독","8m미만","99.35","563","202012","22","22,000","2002","펀던길",""
"충청남도 공주시 반포면 봉곡리","4**","단독","8m미만","197.07","616","202010","31","44,000","2000","가마봉길",""
"충청남도 공주시 반포면 봉곡리","1*","단독","8m미만","183.23","645","202107","7","43,300","2007","펀던길",""
"충청남도 공주시 반포면 봉곡리","2**","단독","8m미만","99.25","661","202108","31","48,000","2013","원당1길",""
"충청남도 공주시 반포면 봉곡리","4**","단독","8m미만","242.86","661","202106","14","46,000","2004","정광터3길",""
"충청남도 공주시 반포면 봉곡리","4**","단독","8m미만","39.62","757","202101","23","28,000","2016","금란길",""
"충청남도 공주시 반포면 봉곡리","1*","단독","8m미만","108.18","787","202106","1","35,500","2011","펀던길","20210726"
"충청남도 공주시 반포면 봉곡리","2**","단독","8m미만","99.8","1415","202105","7","60,000","1995","반포초교길",""
"충청남도 공주시 반포면 상신리","3**","단독","8m미만","197.86","442","202010","7","28,000","2008","상하신길",""
