"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"경기도 가평군 북면 목동리","4**","단독","8m미만","73.78","396","202103","4","15,600","1997","싸리재길",""
"경기도 가평군 북면 목동리","6**","단독","12m미만","98.73","575","202011","30","23,000","2017","null",""
"경기도 가평군 북면 목동리","3**","단독","8m미만","91.88","806","202109","13","24,000","2013","멱골로",""
"경기도 가평군 북면 목동리","2**","단독","8m미만","194","1408","202010","15","62,200","2014","멱골로272번길",""
"경기도 가평군 북면 백둔리","4**","단독","8m미만","135.02","251","202108","25","16,000","2010","백둔로560번길",""
"경기도 가평군 북면 백둔리","4**","단독","8m미만","22.95","278","202108","25","5,000","2010","백둔로560번길",""
"경기도 가평군 북면 백둔리","1*","단독","12m미만","172.6","328","202107","30","29,500","2002","백둔로",""
"경기도 가평군 북면 백둔리","2**","단독","8m미만","82.7","346","202012","29","9,920","2017","백둔로342번길",""
"경기도 가평군 북면 백둔리","4**","단독","8m미만","84.65","380","202106","1","8,450","2010","백둔로560번길",""
"경기도 가평군 북면 백둔리","4**","단독","8m미만","84.65","380","202010","15","8,050","2010","백둔로560번길",""
"경기도 가평군 북면 백둔리","4**","단독","8m미만","101.56","553","202104","14","17,300","1996","백둔로560번길",""
"경기도 가평군 북면 백둔리","4**","단독","8m미만","101.56","553","202103","22","17,300","1996","백둔로560번길",""
"경기도 가평군 북면 백둔리","7**","단독","8m미만","156.17","570","202104","5","23,850","2002","백둔로650번길",""
"경기도 가평군 북면 백둔리","6**","단독","8m미만","138.69","660","202103","24","8,500","1996","백둔로",""
"경기도 가평군 북면 백둔리","7**","단독","8m미만","166.68","702","202010","19","76,000","2005","백둔로650번길",""
"경기도 가평군 북면 백둔리","4**","단독","8m미만","132.66","778","202106","3","48,955","2005","백둔로",""
"경기도 가평군 북면 소법리","5*","단독","8m미만","97.1","208","202108","13","7,500","1900","화악산로356번길",""
"경기도 가평군 북면 소법리","4**","단독","8m미만","97.74","605","202101","29","19,000","1996","손일로",""
"경기도 가평군 북면 이곡리","5**","단독","8m미만","192.75","439","202101","4","16,450","1999","동기안길",""
"경기도 가평군 북면 이곡리","1*","단독","8m미만","111.63","537","202102","1","25,000","2017","이곡둑길",""
"경기도 가평군 북면 이곡리","*","단독","8m미만","114.69","556","202105","3","16,000","2012","석장모루길5번길",""
"경기도 가평군 북면 이곡리","1*","단독","8m미만","89.24","2264","202103","9","33,700","1974","이곡둑길","20210427"
"경기도 가평군 북면 이곡리","1*","단독","8m미만","89.24","2605","202103","9","44,000","1974","이곡둑길",""
"경기도 가평군 북면 적목리","5**","다가구","8m미만","168.93","513","202104","28","45,114","2012","가화로",""
"경기도 가평군 북면 적목리","3**","다가구","12m미만","107","574","202102","15","20,200","2001","논남기길","20210729"
"경기도 가평군 북면 적목리","3**","다가구","12m미만","228.09","1220","202102","15","29,920","2001","논남기길",""
"경기도 가평군 북면 적목리","3**","다가구","12m미만","228.09","1220","202102","15","23,960","2001","논남기길","20210802"
"경기도 가평군 북면 적목리","5**","단독","8m미만","69","198","202107","17","21,250","1999","용수목길",""
"경기도 가평군 북면 적목리","4**","단독","8m미만","188.04","250","202103","17","20,000","1997","가화로",""
"경기도 가평군 북면 적목리","3**","단독","12m미만","131.72","538","202104","2","26,000","2001","논남기길","20210422"
"경기도 가평군 북면 적목리","3**","단독","12m미만","131.72","538","202104","22","26,000","2001","논남기길",""
"경기도 가평군 북면 제령리","2**","다가구","8m미만","195.5","622","202012","6","37,000","2011","꽃넘이길",""
"경기도 가평군 북면 제령리","6**","단독","8m미만","44.51","111","202103","31","6,900","2009","가화로",""
"경기도 가평군 북면 제령리","1**","단독","8m미만","135.81","457","202105","21","18,000","2008","가화로",""
"경기도 가평군 북면 제령리","1**","단독","8m미만","104","922","202108","23","16,600","2017","가화로",""
"경기도 가평군 북면 제령리","5**","단독","8m미만","177.44","990","202106","3","31,000","2011","가화로",""
"경기도 가평군 북면 화악리","9**","다가구","8m미만","92.7","514","202107","23","28,500","2007","화악산로",""
"경기도 가평군 북면 화악리","2**","단독","-","53.46","166","202012","21","25,000","2020","화악지암길",""
"경기도 가평군 북면 화악리","3**","단독","8m미만","99.74","330","202109","1","14,016","2011","화악지암길",""
"경기도 가평군 북면 화악리","2**","단독","8m미만","84.96","336","202010","30","20,000","2015","화악지암길",""
"경기도 가평군 북면 화악리","8**","단독","8m미만","77","456","202012","15","4,300","1995","노씨터길",""
"경기도 가평군 북면 화악리","6**","단독","8m미만","82.8","471","202012","10","12,184","2012","화악산로",""
"경기도 가평군 북면 화악리","4*","단독","8m미만","165.34","565","202109","1","26,400","2001","화악지암길316번길",""
"경기도 가평군 북면 화악리","9**","단독","12m미만","175.17","760","202109","3","40,000","2003","화악산로",""
"경기도 가평군 북면 화악리","9**","단독","12m미만","175.17","760","202109","3","40,000","2003","화악산로",""
"경기도 가평군 북면 화악리","4*","단독","8m미만","282.41","2182","202109","1","47,000","1997","화악지암길316번길",""
"경기도 가평군 상면 덕현리","1**","다가구","8m미만","49.45","716","202103","19","15,000","2014","깃대봉길",""
"경기도 가평군 상면 덕현리","5**","단독","8m미만","88.8","300","202106","5","12,600","2017","새터길",""
"경기도 가평군 상면 덕현리","4**","단독","12m미만","85.89","383","202101","5","28,500","2017","청군로",""
"경기도 가평군 상면 덕현리","2**","단독","8m미만","126.69","401","202105","19","26,500","1998","청우산1길",""
"경기도 가평군 상면 덕현리","1**","단독","12m미만","120","660","202010","4","27,000","1996","청군로",""
"경기도 가평군 상면 덕현리","3**","단독","8m미만","157.59","660","202108","28","20,500","2005","청우산2길",""
"경기도 가평군 상면 덕현리","5**","단독","8m미만","85.8","661","202012","12","21,500","2006","녹수계곡로",""
"경기도 가평군 상면 덕현리","9*","단독","8m미만","65.66","873","202011","20","18,019","2019","null",""
"경기도 가평군 상면 덕현리","5**","단독","8m미만","344.1","1304","202012","7","33,700","2001","새터길",""
"경기도 가평군 상면 봉수리","7*","단독","8m미만","92.41","300","202012","29","17,975","2007","물골길",""
"경기도 가평군 상면 봉수리","1**","단독","8m미만","145","532","202012","17","20,000","2002","봉수로150번길","20210129"
"경기도 가평군 상면 봉수리","1**","단독","8m미만","145","532","202101","20","17,000","2002","봉수로150번길",""
"경기도 가평군 상면 봉수리","8*","단독","8m미만","88.8","1380","202107","19","40,000","2014","물골길",""
"경기도 가평군 상면 상동리","3*","단독","8m미만","75.01","129","202105","18","4,000","1900","돌아우길",""
"경기도 가평군 상면 상동리","2**","단독","8m미만","107.52","288","202010","17","13,500","1997","비룡로",""
"경기도 가평군 상면 상동리","7*","단독","8m미만","90.9","322","202107","27","26,500","2020","돌아우길",""
"경기도 가평군 상면 상동리","2**","단독","8m미만","31.53","326","202109","29","12,150","2020","비룡로",""
"경기도 가평군 상면 상동리","1*","단독","8m미만","99.7","351","202105","19","13,000","2000","비룡로",""
"경기도 가평군 상면 상동리","5*","단독","8m미만","111.68","431","202010","20","26,100","2017","돌아우길",""
"경기도 가평군 상면 상동리","1**","단독","12m미만","94.5","551","202107","27","18,500","2008","비룡로",""
"경기도 가평군 상면 상동리","7*","단독","8m미만","66.24","582","202106","21","20,000","2014","돌아우길","20210827"
"경기도 가평군 상면 상동리","7*","단독","8m미만","66.24","582","202108","27","20,000","2014","돌아우길",""
"경기도 가평군 상면 상동리","8*","단독","8m미만","86.65","645","202105","20","21,800","1993","돌아우길",""
"경기도 가평군 상면 상동리","8*","단독","8m미만","86.65","645","202105","20","21,900","1993","돌아우길","20210629"
"경기도 가평군 상면 연하리","8*","단독","8m미만","49.91","345","202104","27","9,500","1900","연하길",""
"경기도 가평군 상면 연하리","2*","단독","8m미만","93.94","345","202103","14","21,500","2018","안먹골길",""
"경기도 가평군 상면 연하리","3**","단독","8m미만","140.8","368","202107","16","25,000","2011","기와집길",""
"경기도 가평군 상면 연하리","4**","단독","8m미만","99.34","413","202103","10","32,000","2021","비룡로",""
"경기도 가평군 상면 연하리","4**","단독","8m미만","58","495","202010","24","10,960","2016","기와집길",""
"경기도 가평군 상면 연하리","3**","단독","8m미만","90.56","495","202012","16","27,900","2017","기와집길",""
"경기도 가평군 상면 연하리","3**","단독","8m미만","119.03","507","202105","21","25,400","2010","기와집길",""
"경기도 가평군 상면 연하리","2*","단독","8m미만","94.76","526","202107","3","28,900","2020","안먹골길",""
"경기도 가평군 상면 연하리","4**","단독","8m미만","119.4","532","202109","2","29,900","2012","역촌길",""
"경기도 가평군 상면 연하리","4**","단독","8m미만","125.55","534","202102","1","18,500","2012","역촌길",""
"경기도 가평군 상면 연하리","3**","단독","8m미만","149.23","570","202107","24","30,000","2010","기와집길",""
"경기도 가평군 상면 연하리","4**","단독","8m미만","70.47","1002","202106","5","12,500","1979","역촌길",""
"경기도 가평군 상면 원흥리","2**","단독","8m미만","198","804","202012","24","20,000","2011","원흥길",""
"경기도 가평군 상면 율길리","7**","단독","8m미만","82.5","370","202105","3","8,000","1998","수역길",""
"경기도 가평군 상면 율길리","7**","단독","8m미만","82.5","370","202103","21","8,500","1998","수역길","20210504"
"경기도 가평군 상면 율길리","1**","단독","8m미만","112.21","397","202108","26","24,200","2017","솔안길",""
