"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"충청북도 괴산군 괴산읍 서부리","324-27","0324","0027","폴라리스103동","78.84","72.27","202104","6","16,900","2","2018","새동네길 16-4","20210423"
"충청북도 괴산군 괴산읍 서부리","324-27","0324","0027","폴라리스103동","78.84","72.27","202104","6","16,900","2","2018","새동네길 16-4",""
"충청북도 괴산군 괴산읍 서부리","324-27","0324","0027","폴라리스103동","69.92","64.1","202105","20","17,000","2","2018","새동네길 16-4",""
"충청북도 괴산군 괴산읍 서부리","398-4","0398","0004","해동가동","59.22","127.2","202011","21","6,200","3","1986","읍내로2길 11",""
"충청북도 괴산군 괴산읍 서부리","398-2","0398","0002","해동다동","45","54.95","202103","26","4,000","3","1987","읍내로2길 11",""
"충청북도 괴산군 괴산읍 서부리","398-2","0398","0002","해동다동","45","54.95","202105","29","4,000","2","1987","읍내로2길 11",""
"충청북도 괴산군 사리면 방축리","768-9","0768","0009","서울나동","40.05","26.36","202104","20","1,500","3","1992","방축2길 20-3",""
"충청북도 괴산군 연풍면 삼풍리","122-8","0122","0008","(122-8)","72.16","76","202011","19","4,000","2","2009","중앙로 78",""
"충청북도 괴산군 연풍면 삼풍리","122-8","0122","0008","(122-8)","72.62","76.5","202106","30","4,000","4","2009","중앙로 78",""
"충청북도 괴산군 청천면 선평리","171","0171","0000","아진빌","51.42","88.69","202109","26","7,350","4","2013","금관로 448-3",""
"충청북도 괴산군 칠성면 도정리","225-3","0225","0003","넓은세상 가","74.19","75.13","202011","7","7,300","1","2006","칠성로1길 23",""
"충청북도 괴산군 칠성면 도정리","225-3","0225","0003","넓은세상 가","74.19","75.13","202104","5","6,400","4","2006","칠성로1길 23",""
"충청북도 괴산군 칠성면 도정리","134-24","0134","0024","칠성빌B동","74.19","72.25","202109","8","7,600","3","2006","칠성로1길 25",""
"충청북도 단양군 단성면 북상리","105","0105","0000","청암빌라","39.76","42.44","202107","30","1,800","2","1998","북상하리길 47",""
"충청북도 단양군 단양읍 별곡리","106-34","0106","0034","도담에코빌","59.895","45.29","202105","3","12,500","3","2014","별곡3로 39-17",""
"충청북도 단양군 단양읍 별곡리","106-34","0106","0034","도담에코빌","59.895","45.29","202107","18","12,200","4","2014","별곡3로 39-17",""
"충청북도 단양군 단양읍 별곡리","106-34","0106","0034","도담에코빌","59.895","45.29","202107","23","12,000","5","2014","별곡3로 39-17",""
"충청북도 단양군 단양읍 별곡리","106-50","0106","0050","마운틴뷰102동","72.205","62.88","202103","18","13,000","4","2012","별곡3로 39-8",""
"충청북도 단양군 단양읍 상진리","93-4","0093","0004","다채움3동","58.915","69.63","202101","13","12,000","1","2014","상진1길 10-14",""
"충청북도 단양군 단양읍 상진리","979","0979","0000","대덕연립","40.5","76.49","202101","22","3,850","2","1985","상진1로 25",""
"충청북도 단양군 단양읍 상진리","979","0979","0000","대덕연립","39.96","37.27","202101","25","3,800","3","1985","상진1로 28",""
"충청북도 단양군 단양읍 상진리","979","0979","0000","대덕연립","39.96","37.24","202103","8","3,500","2","1985","상진1로 28",""
"충청북도 단양군 단양읍 상진리","979","0979","0000","대덕연립","39.96","37.24","202103","29","3,490","3","1985","상진1로 28",""
"충청북도 단양군 단양읍 상진리","979","0979","0000","대덕연립","39.96","37.24","202104","2","3,200","3","1985","상진1로 28",""
"충청북도 단양군 단양읍 상진리","979","0979","0000","대덕연립","39.96","64.99","202108","23","3,500","3","1985","상진1로 25",""
"충청북도 단양군 단양읍 상진리","979","0979","0000","대덕연립","40.5","76.49","202109","29","2,800","3","1985","상진1로 25",""
"충청북도 단양군 단양읍 상진리","990","0990","0000","범호빌라","74.365","54.85","202105","7","8,000","2","1992","상진18길 7",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","38.82","39.71","202010","7","3,900","1","1984","상진4길 21",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","38.64","38.47","202010","27","900","3","1984","상진5길 17",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","38.64","38.47","202012","1","3,600","2","1984","상진5길 17",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","37.68","37.25","202012","28","1,700","3","1984","상진5길 17",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","37.68","37.25","202103","18","3,050","1","1984","상진5길 17",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","37.68","38.98","202104","7","2,700","3","1984","상진4길 21",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","38.64","38.47","202104","23","2,500","1","1984","상진5길 17",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","37.68","37.25","202105","18","3,500","3","1984","상진5길 17",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","37.68","38.98","202106","29","3,700","2","1984","상진4길 21",""
"충청북도 단양군 단양읍 상진리","454","0454","0000","유진연립","37.68","38.98","202109","14","3,400","2","1984","상진4길 21",""
"충청북도 단양군 단양읍 상진리","993","0993","0000","전기통신사","53.28","60.8","202101","20","5,900","1","1989","상진18길 6",""
"충청북도 단양군 단양읍 천동리","128","0128","0000","천동연립주택(128)","50.41","91.94","202108","5","2,200","3","2007","다리안로 505-3",""
"충청북도 단양군 매포읍 평동리","657-5","0657","0005","리치타운","68.28","90.13","202010","15","15,000","4","2019","평동21길 16-5",""
"충청북도 단양군 매포읍 평동리","136-1","0136","0001","매포","64.8","71.6","202106","1","3,000","3","1987","평동9나길 16",""
"충청북도 단양군 매포읍 평동리","339-1","0339","0001","매화주택1차","53.92","98.4","202108","31","3,900","3","1984","평동15길 10",""
