"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"전라남도 고흥군 도양읍 봉암리","1517-4","1517","0004","해강블루빌","59.9","59.69","202012","28","12,000","4","2013","천마로 145-5",""
"전라남도 고흥군 도양읍 봉암리","1517-4","1517","0004","해강블루빌","59.98","59.77","202103","22","10,500","4","2013","천마로 145-5",""
"전라남도 고흥군 도양읍 봉암리","1517-4","1517","0004","해강블루빌","59.9","59.69","202107","13","10,000","3","2013","천마로 145-5",""
"전라남도 고흥군 도양읍 봉암리","1617-1","1617","0001","현대주택","69.45","49.83","202106","5","3,600","3","1982","천마로 75",""
"전라남도 고흥군 도양읍 봉암리","2699-245","2699","0245","화신빌라","84.69","71.13","202102","20","4,500","2","1995","녹동중앙길 18-5",""
"전라남도 고흥군 도양읍 봉암리","2699-245","2699","0245","화신빌라","84.69","71.13","202107","22","4,500","4","1995","녹동중앙길 18-5",""
"전라남도 고흥군 도양읍 봉암리","3224-1","3224","0001","황룡빌라","61.37","34.04","202012","9","3,300","4","1993","녹동신항9길 17-15",""
"전라남도 고흥군 도양읍 용정리","294-29","0294","0029","(294-29)","64.44","337.17","202108","24","2,500","1","1985","장길의길 51-2",""
"전라남도 고흥군 도화면 당오리","1075-35","1075","0035","무궁화빌","121.56","89.63","202011","13","11,000","3","2011","천마로 2275-12",""
"전라남도 고흥군 도화면 당오리","525-1","0525","0001","아카시아빌라","94.58","52.94","202103","29","10,000","2","2011","당오천변1길 25",""
