"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","32.3","202106","8","3,267","4","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","26.98","202106","8","2,729","4","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","29.98","202106","8","2,729","6","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","26.98","202106","8","2,729","6","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","26.98","202106","8","2,729","2","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","32.3","202106","8","3,267","2","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","32.3","202106","8","3,267","3","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","26.98","202106","8","2,729","3","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","26.98","202106","8","2,729","3","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","26.98","202106","8","2,729","3","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","955-2","955","2","우진펠레스1","32.3","202106","8","3,267","4","2003","교육로41번길 15-1",""
"전라남도 목포시 상동","829-3","829","3","자유오피스텔","31.62","202108","5","2,300","7","2002","백년대로297번길 13",""
"전라남도 목포시 상동","829-3","829","3","자유오피스텔","31.62","202108","10","1,900","6","2002","백년대로297번길 13",""
"전라남도 목포시 상동","829-3","829","3","자유오피스텔","42.25","202108","14","4,000","4","2002","백년대로297번길 13",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202010","9","4,500","6","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202010","14","4,800","5","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202011","5","5,500","8","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202101","1","4,800","4","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202101","18","5,200","5","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202102","17","5,500","8","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202103","24","4,650","3","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202105","25","6,000","5","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202106","8","5,750","8","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202107","26","4,300","4","2002","원형서로 42",""
"전라남도 목포시 상동","1148-1","1148","1","초원오피스텔","41","202109","25","5,300","9","2002","원형서로 42",""
"전라남도 목포시 상동","816-1","816","1","풍림오피스텔 1","29.29","202012","2","2,200","4","2003","백년대로297번길 39",""
"전라남도 목포시 상동","816-1","816","1","풍림오피스텔 1","39.47","202102","5","1,900","5","2003","백년대로297번길 39",""
"전라남도 목포시 상동","816-1","816","1","풍림오피스텔 1","32.87","202104","17","2,450","6","2003","백년대로297번길 39",""
"전라남도 목포시 상동","816-1","816","1","풍림오피스텔 1","39.47","202108","2","2,300","5","2003","백년대로297번길 39",""
"전라남도 목포시 상동","816-2","816","2","풍림오피스텔 2","29.29","202010","19","1,700","4","2003","백년대로297번길 39",""
"전라남도 목포시 상동","816-2","816","2","풍림오피스텔 2","39.47","202101","21","2,800","6","2003","백년대로297번길 39",""
"전라남도 목포시 상동","788-4","788","4","플래티늄오피스텔","28.69","202011","12","1,500","5","2002","양을로532번길 2",""
"전라남도 목포시 상동","788-4","788","4","플래티늄오피스텔","28.69","202012","8","2,000","5","2002","양을로532번길 2",""
"전라남도 목포시 상동","788-4","788","4","플래티늄오피스텔","28.69","202012","9","1,800","4","2002","양을로532번길 2",""
"전라남도 목포시 상동","788-4","788","4","플래티늄오피스텔","28.69","202102","3","1,828","3","2002","양을로532번길 2",""
"전라남도 목포시 상동","788-4","788","4","플래티늄오피스텔","28.69","202103","30","2,300","6","2002","양을로532번길 2",""
"전라남도 목포시 상동","788-4","788","4","플래티늄오피스텔","28.69","202108","4","1,850","3","2002","양을로532번길 2",""
"전라남도 목포시 상동","829","829","0","하당로데오타운(829-0)","31.12","202103","31","2,300","3","2002","백년대로297번길 17-2",""
"전라남도 목포시 상동","829-17","829","17","하당로데오타운(829-17)","39.32","202101","8","4,300","3","2002","백년대로297번길 17","20210111"
"전라남도 목포시 상동","829-17","829","17","하당로데오타운(829-17)","39.32","202101","11","4,300","3","2002","백년대로297번길 17",""
"전라남도 목포시 서산동","3-5","3","5","국제오피스텔","39.4","202012","9","3,800","6","2002","서산로 36",""
"전라남도 목포시 옥암동","949-4","949","4","수정오피스텔","40.8","202103","5","3,200","2","2001","하당로311번길 10",""
"전라남도 목포시 옥암동","949-25","949","25","신도시오피스텔(949-25)","40.2","202102","28","2,400","6","2002","하당로311번길 6-1",""
"전라남도 목포시 옥암동","949-25","949","25","신도시오피스텔(949-25)","40.2","202104","14","2,700","7","2002","하당로311번길 6-1",""
"전라남도 목포시 옥암동","949-25","949","25","신도시오피스텔(949-25)","40.2","202107","10","4,000","5","2002","하당로311번길 6-1",""
"전라남도 목포시 옥암동","949-25","949","25","신도시오피스텔(949-25)","40.2","202108","3","3,000","5","2002","하당로311번길 6-1",""
"전라남도 목포시 옥암동","949-25","949","25","신도시오피스텔(949-25)","47.85","202108","4","2,400","7","2002","하당로311번길 6-1",""
"전라남도 목포시 옥암동","949-6","949","6","신도시오피스텔(949-6)","40.2","202101","6","3,000","3","2002","하당로311번길 8",""
"전라남도 목포시 옥암동","949-6","949","6","신도시오피스텔(949-6)","40.2","202105","26","2,500","8","2002","하당로311번길 8",""
"전라남도 목포시 옥암동","949-6","949","6","신도시오피스텔(949-6)","47.85","202105","28","3,500","2","2002","하당로311번길 8",""
"전라남도 목포시 옥암동","949-6","949","6","신도시오피스텔(949-6)","40.2","202107","9","3,500","4","2002","하당로311번길 8",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","30.8","202012","4","1,900","9","2001","옥암로124번길 23",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","33","202101","20","3,300","9","2001","옥암로124번길 23",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","38.72","202102","22","2,600","6","2001","옥암로124번길 23",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","33","202103","29","2,600","5","2001","옥암로124번길 23",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","30.8","202104","17","2,000","5","2001","옥암로124번길 23",""
"전라남도 목포시 옥암동","956-3","956","3","영신오피스텔","30.8","202109","16","2,000","7","2001","옥암로124번길 23",""
