"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"전라남도 강진군 도암면 덕서리","6**","단독","8m미만","52.5","387","202108","20","530","1969","만세길",""
"전라남도 강진군 도암면 덕서리","5**","단독","8m미만","62.1","1131","202104","3","4,300","1972","만세길",""
"전라남도 강진군 도암면 덕서리","5**","단독","8m미만","62.1","1131","202101","14","3,000","1972","만세길",""
"전라남도 강진군 도암면 만덕리","3**","단독","8m미만","49.5","628","202104","7","3,000","1991","다산초당1길",""
"전라남도 강진군 도암면 봉황리","2**","단독","8m미만","99.42","508","202105","3","22,000","2011","봉황로",""
"전라남도 강진군 도암면 봉황리","2**","단독","8m미만","99.42","599","202105","3","20,000","2012","봉황로",""
"전라남도 강진군 도암면 석문리","8**","단독","8m미만","115.94","715","202105","20","3,550","1995","월하안길",""
"전라남도 강진군 도암면 신기리","3**","단독","8m미만","72.6","248","202103","22","4,800","1988","월곶로",""
"전라남도 강진군 도암면 신기리","6**","단독","8m미만","59","380.04","202102","23","5,200","1970","용암길",""
"전라남도 강진군 도암면 신기리","5**","단독","8m미만","46.79","483","202102","2","3,500","2005","기전로",""
"전라남도 강진군 도암면 신기리","5**","단독","8m미만","46.79","483","202107","22","3,350","2005","기전로",""
"전라남도 강진군 도암면 신기리","1**","단독","8m미만","93.5","1081","202012","25","11,500","1968","망호길",""
"전라남도 강진군 도암면 용흥리","7*","단독","8m미만","83.2","185","202012","24","1,200","1943","용산안길",""
"전라남도 강진군 도암면 용흥리","1**","단독","8m미만","81","393","202102","1","4,000","1991","용산안길",""
"전라남도 강진군 도암면 용흥리","6**","단독","8m미만","147.88","469","202012","1","6,800","2008","부흥길",""
"전라남도 강진군 도암면 지석리","1*","단독","8m미만","153","660","202012","1","7,000","2006","지석마을길",""
"전라남도 강진군 도암면 지석리","2**","단독","8m미만","130.71","727","202104","18","4,500","1957","지석마을길",""
"전라남도 강진군 도암면 지석리","2**","단독","8m미만","130.71","919","202104","18","5,000","1957","지석마을길","20210811"
"전라남도 강진군 도암면 학장리","9**","단독","8m미만","97.09","660","202104","1","18,000","2019","만덕간척로",""
"전라남도 강진군 도암면 항촌리","5**","단독","8m미만","56.73","132","202102","16","1,000","1967","장촌남길",""
"전라남도 강진군 도암면 항촌리","1***","단독","12m미만","72","194","202104","15","2,500","1972","도암중앙로",""
"전라남도 강진군 도암면 항촌리","1***","단독","8m미만","112.4","445","202102","25","3,300","1981","장촌길",""
"전라남도 강진군 도암면 항촌리","1***","단독","8m미만","85.8","446","202102","2","5,000","1989","장촌길","20210223"
"전라남도 강진군 도암면 항촌리","1***","단독","8m미만","85.8","446","202103","2","4,800","1989","장촌길",""
"전라남도 강진군 도암면 항촌리","5**","단독","8m미만","54.6","479","202107","12","4,400","1970","장촌뒷길",""
"전라남도 강진군 도암면 항촌리","5**","단독","8m미만","54.6","479","202104","16","6,000","1970","장촌뒷길",""
"전라남도 강진군 도암면 항촌리","9**","단독","12m미만","104.8","1355","202107","28","11,440","1982","도암중앙로",""
"전라남도 강진군 마량면 마량리","9**","단독","12m미만","130.2","104.5","202107","30","5,000","2001","미항로",""
"전라남도 강진군 마량면 마량리","7**","단독","8m미만","56.2","260.4","202108","17","4,500","1974","마량3길",""
"전라남도 강진군 마량면 마량리","3**","단독","8m미만","47.4","291","202012","26","3,700","1978","영춘길",""
"전라남도 강진군 마량면 마량리","1***","단독","8m미만","86.85","301","202107","5","4,000","2019","서중길",""
"전라남도 강진군 마량면 마량리","1***","단독","8m미만","68.5","423","202102","20","4,224","1950","서중길",""
"전라남도 강진군 마량면 마량리","1***","단독","8m미만","90","623","202108","31","15,000","2015","서중길",""
"전라남도 강진군 마량면 마량리","2*","단독","8m미만","89.2","1025","202102","18","4,500","2004","삼마로","20210323"
"전라남도 강진군 마량면 상흥리","4**","단독","8m미만","598","1772","202103","16","7,000","1995","청자로",""
"전라남도 강진군 마량면 원포리","1**","단독","12m미만","48.4","297","202012","4","1,500","1990","숙마길",""
"전라남도 강진군 병영면 도룡리","4*","단독","8m미만","47","324","202106","2","3,700","1979","용두길",""
"전라남도 강진군 병영면 도룡리","1**","단독","8m미만","85.48","413","202103","20","9,500","2003","도룡길",""
"전라남도 강진군 병영면 도룡리","5*","단독","8m미만","64","734","202012","2","700","1940","용두길",""
"전라남도 강진군 병영면 박동리","1**","단독","8m미만","112","208","202106","10","1,600","1975","한골목길",""
"전라남도 강진군 병영면 삭양리","1**","단독","8m미만","120","1263","202102","3","2,800","1910","백양2길",""
"전라남도 강진군 병영면 삼인리","3**","단독","12m미만","243.3","139","202102","17","4,000","1980","병영성로",""
"전라남도 강진군 병영면 삼인리","3**","단독","8m미만","54.4","274","202105","30","4,500","1971","동삼인길",""
"전라남도 강진군 병영면 삼인리","3**","단독","8m미만","84.2","430","202106","28","4,000","1936","병영성로",""
"전라남도 강진군 병영면 삼인리","5**","단독","8m미만","79.35","502","202104","27","2,500","1995","신지길",""
"전라남도 강진군 병영면 성남리","1**","단독","12m미만","104","72","202106","23","8,084","1989","병영성로",""
"전라남도 강진군 병영면 성남리","1**","단독","8m미만","35","283","202010","12","3,200","2015","성남하고길",""
"전라남도 강진군 병영면 성남리","4*","단독","8m미만","107","582","202108","11","9,500","1979","병영남문길",""
"전라남도 강진군 병영면 성남리","1**","단독","8m미만","388.56","1391","202106","1","3,550","1993","성남길",""
"전라남도 강진군 병영면 성동리","9*","단독","8m미만","85.6","137","202105","15","1,500","1972","선돌길",""
"전라남도 강진군 병영면 성동리","3*","단독","8m미만","87","502","202012","27","6,300","1989","한골목길",""
"전라남도 강진군 병영면 중고리","3**","단독","8m미만","97","198","202105","12","500","1945","중고길",""
"전라남도 강진군 병영면 중고리","3**","단독","8m미만","66.2","373","202102","20","7,450","1995","중고길","20210302"
"전라남도 강진군 병영면 중고리","3**","단독","8m미만","66.2","373","202102","20","7,350","1995","중고길",""
"전라남도 강진군 병영면 지로리","2**","단독","8m미만","106.7","660","202107","8","4,310","2015","수인산길",""
"전라남도 강진군 병영면 한학리","4**","단독","8m미만","106.2","288","202108","31","1,800","1960","한림길",""
"전라남도 강진군 성전면 금당리","3*","단독","8m미만","36","278","202010","12","1,000","1916","금당길",""
"전라남도 강진군 성전면 도림리","6**","단독","8m미만","63.8","489","202109","9","3,000","2014","성전도림길",""
"전라남도 강진군 성전면 성전리","7**","단독","8m미만","70","200","202104","9","2,700","1979","시천길",""
"전라남도 강진군 성전면 성전리","6**","단독","12m미만","68.04","231","202107","6","2,000","1992","송계로",""
"전라남도 강진군 성전면 성전리","2**","단독","8m미만","49.58","374","202102","15","3,162","1979","용운길",""
"전라남도 강진군 성전면 성전리","5**","단독","8m미만","32","446","202106","24","1,500","1940","랑동길",""
