"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"경상북도 경산시 남천면 대명리","1**","단독","8m미만","140.67","304","202011","1","25,800","1962","대명길17길",""
"경상북도 경산시 남천면 대명리","1**","단독","8m미만","98.35","306","202104","28","5,100","1996","대명길",""
"경상북도 경산시 남천면 대명리","2**","단독","8m미만","99.66","350","202011","5","14,600","2007","대명길",""
"경상북도 경산시 남천면 산전리","4**","단독","8m미만","99.67","231","202103","31","8,000","1902","산전길",""
"경상북도 경산시 남천면 산전리","3**","단독","8m미만","127.42","331","202108","16","21,000","2005","금성산길",""
"경상북도 경산시 남천면 산전리","4**","단독","8m미만","123.27","469","202109","9","30,000","2005","비녀길",""
"경상북도 경산시 남천면 산전리","3**","단독","8m미만","215.04","805","202103","22","46,000","2015","금성산길",""
"경상북도 경산시 남천면 삼성리","9**","단독","8m미만","43.35","223.3","202101","5","13,300","2013","문화마을2길",""
"경상북도 경산시 남천면 삼성리","9**","단독","8m미만","98.14","314.7","202104","18","25,700","2013","문화마을1길",""
"경상북도 경산시 남천면 삼성리","9**","단독","8m미만","90.88","339.1","202105","15","29,600","2013","문화마을2길",""
"경상북도 경산시 남천면 삼성리","3**","단독","8m미만","217.49","608","202012","1","15,000","1965","연화길",""
"경상북도 경산시 남천면 송백리","3*","단독","12m미만","189.06","408","202102","15","19,500","1995","상대로",""
"경상북도 경산시 남천면 신방리","5*","단독","8m미만","81.81","712","202010","28","24,250","2017","관방로",""
"경상북도 경산시 남천면 하도리","6**","단독","8m미만","97.74","164.42","202101","8","9,500","1993","하도로",""
"경상북도 경산시 남천면 하도리","1**","단독","8m미만","133.9","512","202109","18","15,000","1991","하도로",""
"경상북도 경산시 남천면 하도리","2**","단독","8m미만","167.38","574","202109","9","41,700","2015","하도로",""
"경상북도 경산시 남천면 협석리","1**","단독","8m미만","115.51","124","202104","19","15,000","1991","협석길",""
"경상북도 경산시 남천면 협석리","2**","단독","8m미만","94.22","294","202108","23","15,000","1981","협석길",""
"경상북도 경산시 남천면 협석리","4**","단독","8m미만","170.74","347","202010","14","22,500","1983","협석1길",""
"경상북도 경산시 내동","1**","단독","8m미만","51.55","241","202105","12","13,400","1977","어봉지길",""
"경상북도 경산시 대동","3*","다가구","8m미만","397.15","205","202105","7","109,000","2014","대동안길",""
"경상북도 경산시 대동","2*","다가구","8m미만","624.3","250","202011","8","75,000","2004","대학로59길",""
"경상북도 경산시 대정동","6**","단독","8m미만","55.8","159","202108","23","21,050","1983","대정길",""
"경상북도 경산시 대평동","4**","다가구","12m미만","371.35","245.7","202104","22","66,500","2005","경안로67길",""
"경상북도 경산시 대평동","1**","단독","8m미만","58.31","119","202104","12","27,300","1969","경안로",""
"경상북도 경산시 대평동","4**","단독","12m미만","80.64","209.2","202103","22","29,300","2006","대평길1길",""
"경상북도 경산시 대평동","1**","단독","8m미만","43.63","264","202105","14","49,000","1920","경안로","20210531"
"경상북도 경산시 대평동","1**","단독","8m미만","43.63","264","202105","21","49,000","1920","경안로","20210531"
"경상북도 경산시 백천동","5**","다가구","12m미만","335.03","223.7","202103","22","55,000","2014","경청로218길",""
"경상북도 경산시 백천동","5**","다가구","12m미만","349.35","233.5","202106","19","92,000","2015","경청로219길",""
"경상북도 경산시 백천동","5**","다가구","25m미만","350.86","235","202012","30","65,500","2006","경청로219길",""
"경상북도 경산시 백천동","5**","다가구","12m미만","359.8","241.3","202011","25","54,500","2007","경청로219길","20210224"
"경상북도 경산시 백천동","5**","다가구","12m미만","359.8","241.3","202011","25","54,500","2007","경청로219길",""
"경상북도 경산시 백천동","5**","다가구","25m미만","398.72","268.3","202011","9","75,000","2008","백천동로",""
"경상북도 경산시 백천동","5**","다가구","12m미만","399.36","271.1","202105","10","74,750","2013","백천동로",""
"경상북도 경산시 백천동","5**","단독","12m미만","323.03","216.4","202011","25","36,000","2006","경청로217길",""
"경상북도 경산시 백천동","2**","단독","8m미만","208.19","298","202108","5","40,000","2013","샘골길",""
"경상북도 경산시 사동","5**","다가구","8m미만","150.76","172.2","202104","21","20,000","1991","계양로16길",""
"경상북도 경산시 사동","9*","다가구","25m미만","334.81","226.8","202109","24","67,000","2015","백양로29길",""
"경상북도 경산시 사동","5**","다가구","12m미만","569.72","264.9","202101","26","93,000","2015","원효로34길",""
"경상북도 경산시 사동","6**","다가구","12m미만","465.33","281.5","202107","20","105,920","2021","백양로35길",""
"경상북도 경산시 사동","5**","다가구","8m미만","563.47","288.2","202103","25","88,000","2017","계양로16길",""
"경상북도 경산시 사동","5**","단독","8m미만","159.33","155.6","202105","5","19,500","1994","원효로40길",""
"경상북도 경산시 사동","6**","단독","12m미만","87.36","176.9","202102","15","20,000","2007","백양로38길",""
"경상북도 경산시 사동","3**","단독","12m미만","149.48","218.6","202011","20","59,900","2015","솔숲길8길",""
"경상북도 경산시 사동","2**","단독","12m미만","159.5","237.4","202011","23","55,000","2013","솔숲길4길",""
"경상북도 경산시 사동","2**","단독","12m미만","198.7","237.4","202105","5","56,000","2014","솔숲길4길",""
"경상북도 경산시 사동","3**","단독","25m미만","99.84","246.3","202106","20","49,000","2016","솔숲길12길",""
"경상북도 경산시 사동","9*","단독","12m미만","186.71","255","202010","29","75,000","2015","백양로29길",""
"경상북도 경산시 사동","5**","단독","12m미만","224.16","442.4","202105","28","65,000","1986","원효로40길",""
"경상북도 경산시 사동","3**","단독","12m미만","290.82","450","202104","9","101,500","2014","솔숲길8길",""
"경상북도 경산시 사동","5**","단독","25m미만","2369.52","1887.3","202102","18","435,000","2004","장산로",""
"경상북도 경산시 사정동","6*","다가구","8m미만","143.33","165","202103","17","49,000","1988","중앙로6길",""
"경상북도 경산시 사정동","6*","다가구","8m미만","131.66","170","202103","17","53,000","1995","중앙로4길",""
"경상북도 경산시 사정동","6*","다가구","8m미만","275.08","177","202103","17","42,880","1997","중앙로4길",""
"경상북도 경산시 사정동","6*","다가구","8m미만","163.33","198","202103","17","54,000","1989","중앙로4길",""
"경상북도 경산시 사정동","7*","다가구","12m미만","494.64","300","202105","31","88,500","2016","중앙로2길",""
"경상북도 경산시 사정동","2*","단독","8m미만","38.35","63","202106","24","8,300","2011","경산로32길",""
"경상북도 경산시 사정동","6*","단독","12m미만","37","79","202103","17","21,000","1984","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","38.7","99","202103","17","37,000","1971","중앙로4길","20210324"
"경상북도 경산시 사정동","6*","단독","8m미만","38.7","99","202103","17","49,000","1971","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","8m미만","44.73","99","202103","17","26,955","1973","중앙로4길",""
"경상북도 경산시 사정동","2*","단독","8m미만","42.48","109","202106","14","5,000","1982","경산로",""
"경상북도 경산시 사정동","7*","단독","8m미만","68.84","115","202101","6","11,000","1987","경산로",""
"경상북도 경산시 사정동","7*","단독","8m미만","68.84","115","202011","25","11,130","1987","경산로","20201222"
"경상북도 경산시 사정동","6*","단독","8m미만","62.52","126","202103","17","32,300","1985","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","8m미만","44.63","140","202103","17","29,400","1976","중앙로4길",""
"경상북도 경산시 사정동","3**","단독","8m미만","64.89","146","202103","17","40,000","1981","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","138.37","152","202103","17","29,500","1989","중앙로6길","20210324"
"경상북도 경산시 사정동","6*","단독","8m미만","138.37","152","202103","17","32,500","1989","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","158.64","161","202103","17","36,000","1992","중앙로6길",""
"경상북도 경산시 사정동","3**","단독","8m미만","71.37","163","202103","17","70,000","1983","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","58.14","165","202103","17","40,000","1974","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","8m미만","157.05","165","202103","17","32,500","1995","중앙로6길",""
"경상북도 경산시 사정동","*","단독","8m미만","75.94","168","202104","26","24,300","1978","경산로32길",""
"경상북도 경산시 사정동","6*","단독","8m미만","185.83","169","202103","17","79,000","1996","중앙로4길",""
"경상북도 경산시 사정동","3**","단독","8m미만","162.63","171","202103","17","41,360","1989","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","61.59","174","202103","17","31,560","1968","중앙로4길",""
"경상북도 경산시 사정동","3**","단독","8m미만","145.8","176","202103","17","45,000","1989","중앙로6길",""
"경상북도 경산시 사정동","3**","단독","8m미만","60.02","178","202103","17","25,000","1965","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","12m미만","42","182","202012","8","78,000","1991","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","8m미만","89.71","182","202103","17","74,000","2002","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","8m미만","45.29","185","202103","17","63,000","1979","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","8m미만","60.59","185","202103","17","30,800","1985","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","62.34","185","202103","17","25,000","1985","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","105.39","185","202103","17","36,374","1987","중앙로4길",""
"경상북도 경산시 사정동","2*","단독","8m미만","81.05","198","202104","10","23,000","1987","경산로",""
"경상북도 경산시 사정동","6*","단독","8m미만","84.33","198","202103","17","82,000","1984","중앙로4길",""
"경상북도 경산시 사정동","3**","단독","8m미만","113.4","198","202103","17","60,000","1984","중앙로6길",""
"경상북도 경산시 사정동","3**","단독","8m미만","46.28","208","202103","17","34,650","1969","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","98.51","225","202103","17","48,020","1969","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","8m미만","73.82","231","202101","19","64,000","1968","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","8m미만","78.54","233","202103","17","50,000","1986","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","56.2","258","202103","17","55,000","1974","중앙로4길",""
"경상북도 경산시 사정동","3**","단독","8m미만","81.45","272","202103","17","73,000","1979","중앙로6길",""
"경상북도 경산시 사정동","6*","단독","8m미만","89.22","281","202103","17","85,650","2007","중앙로4길",""
"경상북도 경산시 사정동","6*","단독","8m미만","111.51","281","202103","17","138,584","1974","중앙로4길",""
"경상북도 경산시 사정동","3**","단독","8m미만","121.97","304","202103","17","51,700","1967","중앙로4길",""
"경상북도 경산시 사정동","3**","단독","8m미만","121.97","304","202103","17","51,000","1967","중앙로4길","20210324"
"경상북도 경산시 사정동","6*","단독","8m미만","137.07","357","202103","17","77,500","1973","중앙로4길",""
"경상북도 경산시 삼남동","1**","다가구","8m미만","82.97","168","202104","20","17,500","1980","서상길",""
"경상북도 경산시 삼남동","3*","단독","8m미만","17.8","34","202105","23","4,200","1995","장산로26길",""
"경상북도 경산시 삼남동","1**","단독","12m미만","66","106","202010","24","15,900","1986","강변동로",""
"경상북도 경산시 삼남동","1**","단독","12m미만","66","106","202010","24","15,900","1986","강변동로","20210401"
"경상북도 경산시 삼남동","1**","단독","8m미만","29.93","112","202107","25","15,000","1974","경안로19길",""
"경상북도 경산시 삼남동","1**","단독","8m미만","64.86","136","202011","10","14,800","1977","서상길",""
"경상북도 경산시 삼남동","7*","단독","8m미만","52.79","173","202011","30","20,876","1977","서상길",""
"경상북도 경산시 삼남동","1**","단독","12m미만","22.31","190","202106","30","26,500","1930","경안로17길",""
"경상북도 경산시 삼남동","5*","단독","8m미만","38.87","215","202101","2","28,000","1920","경안로21길",""
"경상북도 경산시 삼북동","2**","단독","12m미만","65.88","133.1","202107","13","15,200","1983","향교길",""
"경상북도 경산시 삼북동","9*","단독","8m미만","70.28","144","202108","26","13,250","1979","장산로",""
"경상북도 경산시 삼북동","2**","단독","8m미만","142.14","153.6","202011","6","24,500","1992","장산로25길",""
"경상북도 경산시 삼북동","2**","단독","8m미만","53.29","153.8","202108","6","10,000","1976","원효로4길",""
"경상북도 경산시 삼북동","2**","단독","8m미만","68.76","153.9","202010","23","14,900","1979","장산로",""
"경상북도 경산시 삼북동","9*","단독","8m미만","70.28","177","202103","27","18,190","1979","장산로",""
"경상북도 경산시 삼북동","2**","단독","12m미만","154.41","212.7","202102","24","17,000","1983","장산로29길",""
"경상북도 경산시 삼풍동","5**","다가구","12m미만","208.28","178.7","202109","16","23,000","2000","삼풍로4길",""
"경상북도 경산시 삼풍동","5**","다가구","12m미만","337.87","195.7","202105","9","39,800","2001","삼풍로2길",""
"경상북도 경산시 삼풍동","5**","다가구","12m미만","450.74","206.2","202010","13","57,500","2001","삼풍로2길",""
"경상북도 경산시 삼풍동","5**","다가구","12m미만","399.01","226","202010","24","56,000","2010","삼풍안길",""
"경상북도 경산시 삼풍동","5**","다가구","12m미만","491.11","232.7","202011","13","48,500","2001","삼풍로6길",""
"경상북도 경산시 삼풍동","5**","단독","12m미만","167.68","168.7","202106","16","31,000","2002","삼풍안길",""
"경상북도 경산시 서상동","3*","단독","8m미만","70.23","205","202012","12","37,500","1977","중앙로16길","20210111"
"경상북도 경산시 서상동","3*","단독","8m미만","70.23","205","202012","12","37,500","1977","중앙로16길",""
"경상북도 경산시 서상동","*","단독","12m미만","186.78","216","202104","27","44,700","2016","경안로29길",""
"경상북도 경산시 서상동","1**","단독","8m미만","68","228","202106","29","20,000","2021","장산로18길",""
"경상북도 경산시 신교동","2*","단독","8m미만","19.83","254","202109","28","28,500","1918","경안로14길",""
"경상북도 경산시 압량읍 금구리","1**","단독","8m미만","63.24","162","202104","22","2,700","1993","노선길",""
"경상북도 경산시 압량읍 금구리","5**","단독","12m미만","98.8","327","202105","29","27,500","1940","노선길",""
"경상북도 경산시 압량읍 금구리","4*","단독","8m미만","142.26","330","202103","17","17,200","1960","건천길22길",""
"경상북도 경산시 압량읍 금구리","9*","단독","8m미만","215","635","202010","15","9,000","1957","건천길",""
"경상북도 경산시 압량읍 내리","2**","단독","8m미만","78.94","198","202107","5","13,000","2018","내리길28길",""
"경상북도 경산시 압량읍 당리리","4**","단독","8m미만","45.36","86","202102","24","2,000","1961","당리길",""
"경상북도 경산시 압량읍 당리리","1**","단독","8m미만","134.38","233","202103","5","7,000","1993","당리길4길",""
"경상북도 경산시 압량읍 당음리","2**","단독","8m미만","98.3","360","202109","30","22,000","2001","당음길8길",""
"경상북도 경산시 압량읍 부적리","4**","다가구","8m미만","361.23","144","202102","15","73,000","2013","청운1로",""
"경상북도 경산시 압량읍 부적리","5**","다가구","8m미만","246.78","163","202106","21","55,390","2017","대학로70길",""
"경상북도 경산시 압량읍 부적리","3**","다가구","8m미만","328.18","189.2","202106","5","40,000","2004","청운2로17길",""
"경상북도 경산시 압량읍 부적리","3**","다가구","8m미만","345.95","206.1","202109","6","31,000","2004","청운2로17길",""
"경상북도 경산시 압량읍 부적리","5**","다가구","8m미만","337.3","226","202108","27","87,340","2015","대학로70길",""
"경상북도 경산시 압량읍 부적리","3**","다가구","8m미만","278.52","263.3","202012","17","24,000","2003","대학로75길",""
"경상북도 경산시 압량읍 부적리","3**","다가구","8m미만","650.63","403","202106","15","119,500","2016","조산로5길",""
"경상북도 경산시 압량읍 부적리","4**","단독","8m미만","60.67","104","202011","23","10,500","1989","고분길","20201204"
"경상북도 경산시 압량읍 부적리","4**","단독","8m미만","60.67","104","202011","23","10,500","1989","고분길",""
"경상북도 경산시 압량읍 부적리","7**","단독","8m미만","61.05","123","202106","24","14,300","1980","청운2로",""
"경상북도 경산시 압량읍 부적리","5**","단독","12m미만","117.11","135","202106","23","21,000","1985","화랑로59길",""
"경상북도 경산시 압량읍 부적리","5**","단독","12m미만","65.16","152","202104","14","24,000","1978","화랑로59길",""
"경상북도 경산시 압량읍 부적리","5**","단독","12m미만","65.16","152","202104","20","23,500","1978","화랑로59길",""
"경상북도 경산시 압량읍 부적리","4**","단독","8m미만","282.46","165","202105","17","29,000","2000","대학로69길","20210727"
"경상북도 경산시 압량읍 부적리","4**","단독","8m미만","282.46","165","202105","17","29,000","2020","대학로69길",""
"경상북도 경산시 압량읍 부적리","1**","단독","8m미만","70.14","172","202010","5","18,200","1979","마이지길",""
"경상북도 경산시 압량읍 부적리","3**","단독","8m미만","353.46","202.1","202105","14","31,900","2000","대학로73길",""
"경상북도 경산시 압량읍 부적리","1**","단독","8m미만","120.9","203","202012","17","43,800","1981","신대길",""
"경상북도 경산시 압량읍 부적리","4**","단독","25m미만","379.83","231","202107","28","70,000","1989","부적길",""
"경상북도 경산시 압량읍 부적리","3**","단독","8m미만","45.26","248","202107","27","26,200","1911","조산로5길",""
"경상북도 경산시 압량읍 부적리","3**","단독","8m미만","84","450","202101","25","33,000","1920","조산로5길",""
"경상북도 경산시 압량읍 신대리","6**","다가구","12m미만","396.14","211","202012","2","46,000","2009","압독2로8길",""
"경상북도 경산시 압량읍 신대리","5**","다가구","12m미만","438.05","219.5","202105","8","86,500","2012","압독3로2길",""
"경상북도 경산시 압량읍 신대리","5**","다가구","12m미만","445.88","241.4","202011","16","59,900","2013","압독3로2길",""
"경상북도 경산시 압량읍 신대리","5**","다가구","12m미만","509.5","255.4","202011","18","84,500","2010","압독3로2길",""
"경상북도 경산시 압량읍 신대리","6**","다가구","12m미만","518.84","276.5","202108","9","64,500","2011","압독2로8길",""
"경상북도 경산시 압량읍 신대리","6**","단독","12m미만","453.11","230.2","202103","16","59,000","2012","압독4로1길",""
"경상북도 경산시 압량읍 신대리","2**","단독","8m미만","22.91","271","202012","23","80,000","1920","신대길",""
"경상북도 경산시 압량읍 신대리","1**","단독","8m미만","140.72","370","202012","23","61,000","1994","신대길",""
"경상북도 경산시 압량읍 신월리","2**","단독","8m미만","47.83","287","202106","21","11,280","1959","진못둑길",""
"경상북도 경산시 압량읍 신월리","1*","단독","8m미만","152.09","485","202105","17","28,000","2000","신월길5길",""
"경상북도 경산시 압량읍 신월리","3**","단독","8m미만","108.84","562","202011","2","33,300","2013","진못둑길",""
"경상북도 경산시 압량읍 신월리","4**","단독","8m미만","189.39","635.3","202012","23","55,000","2018","신월언덕길",""
"경상북도 경산시 압량읍 압량리","2**","단독","8m미만","27.1","370","202102","5","25,760","1962","압량길",""
"경상북도 경산시 압량읍 압량리","2**","단독","8m미만","16.6","463","202102","22","12,000","1931","압량길",""
"경상북도 경산시 압량읍 용암리","3*","단독","8m미만","58.66","165","202107","31","15,000","2006","용암길",""
"경상북도 경산시 압량읍 용암리","3*","단독","8m미만","58.66","165","202107","31","15,000","2006","용암길","20210818"
"경상북도 경산시 압량읍 용암리","3*","단독","8m미만","41.82","185","202105","24","8,000","1945","용암길",""
"경상북도 경산시 압량읍 용암리","8*","단독","8m미만","98.88","328","202106","25","28,500","2008","용암길",""
"경상북도 경산시 압량읍 용암리","7*","단독","8m미만","32.69","337","202103","30","8,000","2005","용암길",""
"경상북도 경산시 압량읍 의송리","2**","단독","8m미만","103.01","123","202104","9","10,742","1992","의송길",""
"경상북도 경산시 압량읍 인안리","4*","단독","8m미만","387.99","225","202105","20","32,000","1996","연지길",""
"경상북도 경산시 압량읍 현흥리","5**","단독","8m미만","49.97","192","202103","16","9,800","1967","현흥1길",""
"경상북도 경산시 압량읍 현흥리","9**","단독","25m이상","58.88","840","202105","7","78,700","2000","대학로",""
"경상북도 경산시 여천동","4**","단독","12m미만","35.96","286","202108","4","6,500","1972","어봉지길",""
"경상북도 경산시 옥곡동","3*","다가구","12m미만","337.23","164","202109","6","59,000","2016","선비길2길",""
"경상북도 경산시 옥곡동","8**","다가구","12m미만","373.25","249.7","202102","16","74,500","2006","경산로13길",""
"경상북도 경산시 옥곡동","8**","다가구","12m미만","374.65","250","202106","23","84,200","2004","경산로13길",""
"경상북도 경산시 옥곡동","8*","다가구","12m미만","415.81","278.7","202011","2","84,000","2017","장산로4길",""
"경상북도 경산시 옥곡동","3*","단독","12m미만","66.56","151","202010","30","21,700","1979","선비길",""
"경상북도 경산시 옥곡동","4*","단독","8m미만","49.86","199","202011","20","21,000","2016","선비길",""
"경상북도 경산시 옥곡동","3*","단독","8m미만","89.62","231","202108","20","24,000","1965","선비길2길",""
"경상북도 경산시 옥곡동","5*","단독","25m미만","111.5","265","202010","17","35,000","1961","장산로",""
"경상북도 경산시 옥산동","7**","다가구","12m미만","284.58","165.8","202109","14","65,000","1997","경산로42길",""
"경상북도 경산시 옥산동","7**","다가구","12m미만","346.97","176.6","202105","16","62,000","2012","성암로21길",""
"경상북도 경산시 옥산동","8**","다가구","12m미만","294.52","182.9","202012","17","39,000","1994","성암로10길",""
