"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"충청북도 괴산군 불정면 웅동리","8*","단독","8m미만","33.66","460","202109","6","7,950","1917","웅동로1길",""
"충청북도 괴산군 불정면 웅동리","3**","단독","8m미만","108.85","581","202102","22","5,500","2011","원웅동길",""
"충청북도 괴산군 불정면 지장리","7**","단독","8m미만","76.36","484","202102","15","10,000","1986","지장길",""
"충청북도 괴산군 불정면 지장리","8**","단독","8m미만","78.59","660","202102","7","12,000","2012","문무로장화길",""
"충청북도 괴산군 불정면 하문리","1**","단독","8m미만","84.28","418","202011","19","13,500","2016","하문로2길",""
"충청북도 괴산군 사리면 방축리","4**","단독","8m미만","60.84","152","202104","14","4,700","1999","사리로방축골길",""
"충청북도 괴산군 사리면 방축리","2**","단독","12m미만","82.19","260","202012","21","7,200","1945","모래재로",""
"충청북도 괴산군 사리면 방축리","5**","단독","8m미만","81.4","490","202012","2","10,000","1998","사리로송명골길",""
"충청북도 괴산군 사리면 방축리","7**","단독","8m미만","99.46","506","202103","18","19,500","2007","모래재로불당골길",""
"충청북도 괴산군 사리면 방축리","7**","단독","8m미만","99.46","506","202103","18","19,500","2007","모래재로불당골길",""
"충청북도 괴산군 사리면 사담리","9**","단독","8m미만","186.4","230.7","202104","8","17,500","2006","문화2길",""
"충청북도 괴산군 사리면 사담리","9**","단독","8m미만","151.67","354.5","202106","18","13,500","1999","문화1길",""
"충청북도 괴산군 사리면 소매리","3**","단독","8m미만","67.5","2192","202104","13","11,500","2006","소매1길",""
"충청북도 괴산군 사리면 수암리","3**","단독","8m미만","68.67","367","202103","7","12,000","2014","모래재로황산길",""
"충청북도 괴산군 사리면 이곡리","1**","단독","8m미만","99.6","886","202010","22","21,500","2018","이곡로",""
"충청북도 괴산군 사리면 중흥리","4**","단독","8m미만","58.3","238","202101","10","6,300","1947","중흥로3길",""
"충청북도 괴산군 사리면 중흥리","4**","단독","8m미만","91.6","238","202010","31","6,300","1947","중흥로3길","20201214"
"충청북도 괴산군 사리면 중흥리","5**","단독","8m미만","98.91","356","202010","12","9,000","2013","중흥로3길",""
"충청북도 괴산군 사리면 중흥리","9*","단독","8m미만","74.25","502","202012","3","6,000","2012","중흥로4길",""
"충청북도 괴산군 사리면 중흥리","5**","단독","8m미만","97.38","813","202103","29","17,000","2005","중흥로3길",""
"충청북도 괴산군 사리면 화산리","4**","단독","8m미만","95.89","660","202104","6","10,000","2004","화산재로3길",""
"충청북도 괴산군 소수면 고마리","3**","단독","12m미만","41.4","233","202011","25","2,500","2017","화산재로",""
"충청북도 괴산군 소수면 고마리","3**","단독","12m미만","41.4","233","202010","27","2,500","2017","화산재로",""
"충청북도 괴산군 소수면 고마리","5**","단독","8m미만","84.87","390","202105","1","8,500","1993","화산재로고마길",""
"충청북도 괴산군 소수면 고마리","5**","단독","8m미만","95.04","660","202108","1","22,150","2010","화산재로고마길",""
"충청북도 괴산군 소수면 고마리","5**","단독","8m미만","97.47","660","202102","25","17,000","2016","화산재로고마길",""
"충청북도 괴산군 소수면 길선리","5**","단독","8m미만","98.55","568","202105","31","18,000","2014","길선4길",""
"충청북도 괴산군 소수면 몽촌리","2**","단독","8m미만","84.4","410","202102","20","6,000","1979","원소로몽촌1길",""
"충청북도 괴산군 소수면 몽촌리","3**","단독","8m미만","98.97","435","202108","29","11,500","2010","원소로몽촌2길","20211025"
"충청북도 괴산군 소수면 몽촌리","1**","단독","8m미만","110.25","887","202104","27","3,000","2010","null",""
"충청북도 괴산군 소수면 몽촌리","2**","단독","8m미만","97.9","1065","202105","17","11,000","1947","원소로몽촌1길",""
"충청북도 괴산군 소수면 소암리","1**","단독","8m미만","75.57","570","202109","20","8,300","2017","원소로명덕1길",""
"충청북도 괴산군 소수면 소암리","1*","단독","8m미만","95.1","670","202103","18","21,500","2014","원소로",""
"충청북도 괴산군 소수면 소암리","1*","단독","8m미만","192.89","951","202104","24","27,500","2013","원소로",""
"충청북도 괴산군 소수면 수리","6**","단독","8m미만","112.16","783","202012","21","24,880","2012","소수로",""
"충청북도 괴산군 소수면 아성리","4**","단독","8m미만","70.2","298","202102","4","4,000","2006","아성송기길",""
"충청북도 괴산군 소수면 아성리","4**","단독","8m미만","63.41","348","202104","14","4,000","2013","아성송기길",""
"충청북도 괴산군 소수면 아성리","5**","단독","8m미만","67.4","363","202105","17","6,800","1974","아성안심길",""
"충청북도 괴산군 소수면 아성리","3**","단독","8m미만","95.45","400","202108","28","15,000","2014","상경로아성3길",""
"충청북도 괴산군 소수면 아성리","8*","단독","8m미만","68.85","413","202104","9","13,000","2005","상경로아성1길",""
"충청북도 괴산군 소수면 아성리","5**","단독","8m미만","78.39","442","202010","2","13,500","2014","아성안심길",""
"충청북도 괴산군 소수면 아성리","3**","단독","12m미만","84.46","474","202101","15","5,000","2011","상경로아성3길",""
"충청북도 괴산군 소수면 아성리","6**","단독","8m미만","185.87","717","202107","14","31,090","2016","임꺽정로",""
"충청북도 괴산군 소수면 옥현리","1**","단독","12m미만","48.61","295","202106","22","9,700","2015","원소로",""
"충청북도 괴산군 소수면 옥현리","3**","단독","8m미만","90.76","330","202105","20","10,700","1999","옥현2길",""
"충청북도 괴산군 소수면 옥현리","5**","단독","8m미만","84.18","360","202101","24","14,500","2010","원소로석현2길",""
"충청북도 괴산군 소수면 옥현리","1**","단독","8m미만","146.7","826","202105","20","26,470","2015","원소로",""
"충청북도 괴산군 소수면 옥현리","3**","단독","8m미만","137.91","1650","202012","30","14,930","2010","옥현2길",""
"충청북도 괴산군 소수면 입암리","6**","단독","8m미만","94.44","660","202101","23","16,000","2014","소수로4길",""
