"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"인천광역시 강화군 강화읍 용정리","1***","단독","8m미만","88.28","400","202101","22","26,600","2016","강화대로154번길",""
"인천광역시 강화군 강화읍 용정리","3**","단독","12m미만","195.61","420","202010","19","40,000","2017","갑룡길",""
"인천광역시 강화군 강화읍 용정리","2*","단독","8m미만","94.4","499","202107","10","21,500","1996","갑룡길300번길",""
"인천광역시 강화군 강화읍 용정리","6**","단독","8m미만","191.55","500","202011","15","31,000","2003","강화대로216번길",""
"인천광역시 강화군 강화읍 용정리","6**","단독","8m미만","191.55","500","202011","15","31,000","2003","강화대로216번길","20201202"
"인천광역시 강화군 강화읍 용정리","7**","단독","8m미만","100.19","659","202105","28","20,500","2019","갑룡길",""
"인천광역시 강화군 강화읍 용정리","2**","단독","8m미만","126.42","787","202102","3","24,000","2011","갑룡길206번길",""
"인천광역시 강화군 강화읍 월곳리","6**","다가구","12m미만","179.64","661","202101","25","37,000","2010","강화산단로250번길",""
"인천광역시 강화군 강화읍 월곳리","3**","단독","8m미만","47.14","225","202105","29","13,500","1935","연미정길3번길",""
"인천광역시 강화군 강화읍 월곳리","1**","단독","8m미만","62.15","251","202106","15","8,000","2001","해안북로","20210906"
"인천광역시 강화군 강화읍 월곳리","4**","단독","8m미만","106.38","298","202107","21","22,000","2001","연미정길",""
"인천광역시 강화군 강화읍 월곳리","4**","단독","8m미만","106.38","298","202107","22","23,000","2017","연미정길",""
"인천광역시 강화군 강화읍 월곳리","4**","단독","8m미만","99.57","433","202105","14","27,000","2017","연미정길",""
"인천광역시 강화군 강화읍 월곳리","4**","단독","8m미만","123.2","538","202106","5","27,200","2011","연미정길",""
"인천광역시 강화군 교동면 고구리","5**","단독","8m미만","96.2","394","202107","7","5,000","2001","교동동로",""
"인천광역시 강화군 교동면 난정리","1***","단독","8m미만","127.81","650","202108","11","10,300","1965","교동서로340번길",""
"인천광역시 강화군 교동면 무학리","5**","단독","8m미만","72.5","499","202011","25","4,000","2000","교동북2길256번길",""
"인천광역시 강화군 교동면 삼선리","7**","단독","8m미만","51.3","99","202012","21","3,000","2001","null",""
"인천광역시 강화군 교동면 삼선리","6**","단독","8m미만","90.88","331","202103","30","8,000","2017","교동북로",""
"인천광역시 강화군 교동면 삼선리","7**","단독","8m미만","88.73","395","202105","25","19,250","2021","교동북로",""
"인천광역시 강화군 교동면 삼선리","3**","단독","8m미만","98.4","1250","202108","17","20,000","2004","교동북로200번길",""
"인천광역시 강화군 교동면 상용리","6**","단독","12m미만","82.98","398","202103","22","19,000","2018","교동남로",""
"인천광역시 강화군 교동면 서한리","1**","단독","-","108","899","202012","1","12,800","1981","교동서로412번길",""
"인천광역시 강화군 교동면 읍내리","4**","단독","8m미만","116.64","492.09","202104","12","10,500","1988","교동남로",""
"인천광역시 강화군 교동면 인사리","6**","단독","8m미만","79.5","311","202109","3","5,200","2001","교동북로467번길",""
"인천광역시 강화군 교동면 지석리","7*","단독","8m미만","106.6","648","202106","10","14,000","1987","교동북1길",""
"인천광역시 강화군 길상면 길직리","2**","단독","8m미만","32","96","202012","16","9,700","2018","까치골길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","59.86","177","202010","12","10,000","1977","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","83.6","275","202105","31","22,000","2019","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","5**","단독","8m미만","60.2","280","202106","1","14,400","2017","귀곡길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","87.25","300","202106","25","20,050","2017","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","99.87","304","202109","18","12,000","2007","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","9**","단독","8m미만","125.44","319","202103","20","19,500","2018","귀곡길44번길","20210416"
"인천광역시 강화군 길상면 길직리","9**","단독","8m미만","125.44","319","202103","20","17,000","2018","귀곡길44번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","95.58","330","202103","16","20,000","2004","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","105.53","330","202103","16","36,038","2018","강화동로74번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","99.39","345","202011","23","26,300","2017","길직로",""
"인천광역시 강화군 길상면 길직리","4**","단독","8m미만","109.88","346","202108","7","29,400","2014","피미길84번길",""
"인천광역시 강화군 길상면 길직리","1***","단독","8m미만","90.66","368","202010","7","20,000","2017","강화동로74번길","20201123"
