"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"부산광역시 강서구 대저1동","4**","단독","8m미만","118.35","623","202010","5","54,500","1959","대저중앙로286번길",""
"부산광역시 강서구 대저1동","2***","단독","8m미만","387.29","659","202010","12","90,700","1998","체육공원로6번길",""
"부산광역시 강서구 대저1동","4**","단독","8m미만","99.17","750","202101","30","89,800","1971","공항로1309번길","20210315"
"부산광역시 강서구 대저1동","1***","단독","8m미만","262.44","873","202102","19","90,000","1995","대저로171번나길",""
"부산광역시 강서구 대저1동","8**","단독","12m미만","296.4","1047","202109","9","170,000","2006","대저중앙로215번길",""
"부산광역시 강서구 대저1동","1***","단독","8m미만","177.87","1279","202102","26","163,987","1985","낙동북로188번길",""
"부산광역시 강서구 대저1동","1***","단독","8m미만","100","1907","202101","29","158,000","1986","대저로171번나길",""
"부산광역시 강서구 대저1동","4**","단독","8m미만","375","2582","202011","17","250,000","2000","null",""
"부산광역시 강서구 대저2동","1***","단독","8m미만","127.18","122.04","202010","27","19,000","2016","대저동서로229번길",""
"부산광역시 강서구 대저2동","4***","단독","8m미만","36.03","161","202102","23","26,950","1950","맥도강변길",""
"부산광역시 강서구 대저2동","2***","단독","8m미만","69.18","162","202103","20","24,400","1986","공항로767번가길",""
"부산광역시 강서구 대저2동","5***","단독","8m미만","98.14","163.33","202108","6","26,400","2004","공항로339번길",""
"부산광역시 강서구 대저2동","1***","단독","8m미만","196.98","201","202108","19","54,000","2019","경전철로",""
"부산광역시 강서구 대저2동","3***","단독","8m미만","192.87","252","202107","14","39,500","1995","공항로539번길",""
"부산광역시 강서구 대저2동","6***","단독","8m미만","229.9","329","202010","22","23,300","2020","맥도길205번길",""
"부산광역시 강서구 대저2동","6***","단독","8m미만","69.09","383.5","202105","17","37,500","1935","맥도길205번길",""
"부산광역시 강서구 대저2동","1***","단독","8m미만","116.56","397","202104","13","64,000","2000","경전철로31번길",""
"부산광역시 강서구 대저2동","1***","단독","8m미만","177.07","397","202010","7","65,000","2001","경전철로25번길",""
"부산광역시 강서구 대저2동","2***","단독","8m미만","149.75","404","202105","24","75,200","2001","공항로767번길",""
"부산광역시 강서구 대저2동","3**","단독","8m미만","124.68","446","202108","3","44,000","1996","설만길",""
"부산광역시 강서구 대저2동","3**","단독","8m미만","124.68","446","202105","28","45,000","1996","설만길","20210809"
"부산광역시 강서구 대저2동","5***","단독","12m미만","230.6","513","202104","25","48,500","2021","송동길",""
"부산광역시 강서구 대저2동","4***","단독","8m미만","288.85","524","202104","27","76,600","2016","공항로533번길",""
"부산광역시 강서구 대저2동","2***","단독","8m미만","95.54","539","202011","7","54,000","1941","공항앞길13번길",""
"부산광역시 강서구 대저2동","3***","단독","8m미만","218.36","546","202105","18","89,250","2007","금호순서길",""
"부산광역시 강서구 대저2동","3***","단독","8m미만","69.09","740","202012","1","108,000","1970","금호순서길",""
"부산광역시 강서구 대저2동","4**","단독","8m미만","178.84","1309","202104","16","138,000","1992","입소길",""
"부산광역시 강서구 대저2동","4**","단독","8m미만","178.84","1309","202104","16","138,000","1992","입소길","20210514"
"부산광역시 강서구 대항동","8*","단독","8m미만","89.6","326","202012","6","39,440","1988","가덕해안로1169번길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","90.72","93","202101","11","8,000","1997","동선길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","33.6","145","202103","2","20,800","1945","동선새바지길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","36.48","151","202102","8","18,000","2014","동선길",""
"부산광역시 강서구 동선동","4**","단독","8m미만","49.95","169","202104","17","25,000","2015","동선새바지길",""
"부산광역시 강서구 동선동","3**","단독","8m미만","35.91","195","202011","25","18,000","2008","동선2길",""
"부산광역시 강서구 동선동","6**","단독","8m미만","39.78","201","202103","22","19,584","2014","동선길",""
"부산광역시 강서구 동선동","2**","단독","8m미만","70.26","205","202012","25","36,000","1994","동선길",""
"부산광역시 강서구 동선동","2**","단독","12m미만","41.04","207","202010","20","24,500","2014","동선새바지길","20210119"
"부산광역시 강서구 동선동","2**","단독","12m미만","41.04","207","202010","20","24,500","2014","동선새바지길",""
"부산광역시 강서구 동선동","7**","단독","8m미만","44.21","227","202011","1","22,700","2014","동선2길",""
"부산광역시 강서구 동선동","2**","단독","12m미만","56.04","285","202010","7","35,000","2014","동선길",""
"부산광역시 강서구 동선동","9*","단독","8m미만","99.45","526","202105","7","131,080","2006","동선새바지길",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","271.24","182.8","202011","17","84,000","2012","명지오션시티8로",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","289.83","193.9","202108","17","80,000","2011","명지오션시티8로22번길",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","296.49","198","202103","30","68,000","2006","명지오션시티8로",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","292.26","199","202010","7","82,000","2016","명지오션시티8로6번길",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","384.13","257.6","202010","24","117,000","2017","명지국제6로302번길",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","407.79","271.7","202107","31","155,000","2017","명지국제12로11번길",""
"부산광역시 강서구 명지동","3***","다가구","12m미만","399.43","272.2","202012","2","127,000","2017","명지국제12로19번길","20210423"
"부산광역시 강서구 명지동","3***","다가구","12m미만","399.43","272.2","202105","24","127,000","2017","명지국제12로19번길",""
"부산광역시 강서구 명지동","3***","다가구","25m미만","421.48","284","202012","21","175,500","1900","명지국제12로",""
"부산광역시 강서구 명지동","3***","다가구","25m미만","480.04","323.8","202012","15","160,000","2019","명지국제6로318번길","20210120"
"부산광역시 강서구 명지동","1***","단독","8m미만","19.83","7","202103","2","1,200","1968","영강길17번나길",""
"부산광역시 강서구 명지동","1***","단독","8m미만","85.95","119.81","202011","16","5,400","1934","영강길17번길",""
"부산광역시 강서구 명지동","3***","단독","8m미만","149.65","132.3","202012","3","23,000","1987","명지새동네길7번길",""
"부산광역시 강서구 명지동","3***","단독","12m미만","144.46","132.4","202103","3","29,200","1989","명지새동네길13번길",""
"부산광역시 강서구 명지동","3***","단독","8m미만","199.18","132.5","202103","1","27,700","1993","명지새동네길7번길",""
"부산광역시 강서구 명지동","3***","단독","8m미만","146.61","133","202103","8","27,000","1990","명지새동네길20번길",""
"부산광역시 강서구 명지동","3***","단독","12m미만","281.37","136.4","202105","11","38,000","1988","명지새동네길2번길",""
"부산광역시 강서구 명지동","3***","단독","12m미만","342.26","165.6","202012","18","36,000","1988","명지새동네길13번길",""
"부산광역시 강서구 명지동","3***","단독","12m미만","289.5","173.5","202011","25","43,700","1994","명지새동네길13번길",""
"부산광역시 강서구 명지동","1***","단독","8m미만","198.27","210","202106","1","41,290","1998","영강길91번길",""
"부산광역시 강서구 명지동","3***","단독","25m미만","324.69","220.2","202104","15","169,000","2017","명지국제12로11번길",""
"부산광역시 강서구 명지동","3***","단독","25m미만","367.1","244.8","202011","24","162,000","null","명지국제12로","20201211"
"부산광역시 강서구 명지동","3***","단독","25m미만","367.1","244.8","202011","24","157,815","2017","명지국제12로",""
"부산광역시 강서구 명지동","3***","단독","25m미만","416.44","278","202011","17","170,000","2017","명지국제12로",""
"부산광역시 강서구 명지동","3***","단독","25m미만","75.2","315.8","202012","8","92,700","2019","명지국제12로",""
"부산광역시 강서구 명지동","3***","단독","25m미만","736.2","395.8","202102","21","300,000","2014","명지오션시티3로",""
"부산광역시 강서구 명지동","1**","단독","25m이상","236.5","447","202105","14","160,000","1983","낙동남로",""
"부산광역시 강서구 범방동","1***","다가구","25m미만","434.28","289.6","202107","2","118,000","2018","범방3로63번길",""
"부산광역시 강서구 범방동","1***","다가구","12m미만","479.79","320","202102","8","80,000","2017","범방3로68번길",""
"부산광역시 강서구 범방동","1***","단독","8m미만","182.23","180","202107","16","35,000","2012","수가로",""
"부산광역시 강서구 범방동","1***","단독","8m미만","70.4","196","202101","4","19,500","1992","수가로748번길",""
"부산광역시 강서구 범방동","1***","단독","12m미만","72","264.9","202010","26","33,000","2018","범방3로63번길",""
"부산광역시 강서구 범방동","1***","단독","12m미만","70.2","282.1","202011","16","39,500","2017","범방3로59번길",""
"부산광역시 강서구 범방동","1***","단독","8m미만","88.65","679","202101","30","36,000","1992","수가로748번길",""
"부산광역시 강서구 봉림동","7**","단독","8m미만","36","202","202109","8","14,000","1966","둔치강변길",""
"부산광역시 강서구 봉림동","7**","단독","8m미만","37.82","202","202103","28","17,500","1936","가락대로1191번길",""
"부산광역시 강서구 봉림동","7**","단독","8m미만","43.69","288","202109","8","30,000","1936","둔치강변길",""
"부산광역시 강서구 봉림동","7**","단독","8m미만","79.69","490","202109","8","44,000","1936","둔치강변길","20211014"
"부산광역시 강서구 봉림동","6**","단독","12m미만","199.56","799","202012","29","51,335","2011","봉죽길238번길",""
"부산광역시 강서구 생곡동","6*","단독","8m미만","199.44","199.44","202109","9","17,700","1995","장락길",""
"부산광역시 강서구 생곡동","6*","단독","8m미만","199.44","221","202107","29","17,700","1995","장락길","20210909"
"부산광역시 강서구 생곡동","6*","단독","8m미만","96.8","264.5","202011","2","16,000","2009","장락길",""
"부산광역시 강서구 생곡동","1**","단독","8m미만","163.2","330","202109","2","56,000","2004","생곡산단로39번길",""
