"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대전광역시 대덕구 대화동","241-11","0241","0011","금성백조하우스","49.56","46.79","202012","11","9,500","2","1981","동심8길 2",""
"대전광역시 대덕구 대화동","241-11","0241","0011","금성백조하우스","49.56","46.79","202101","15","11,000","2","1981","동심8길 2",""
"대전광역시 대덕구 대화동","241-11","0241","0011","금성백조하우스","49.36","46.6","202101","27","13,000","2","1981","동심8길 2",""
"대전광역시 대덕구 대화동","241-11","0241","0011","금성백조하우스","49.56","46.79","202103","15","13,000","3","1981","동심8길 2",""
"대전광역시 대덕구 대화동","241-11","0241","0011","금성백조하우스","49.56","46.79","202106","18","12,500","3","1981","동심8길 2",""
"대전광역시 대덕구 대화동","35-135","0035","0135","다정하이츠","38.61","17.73","202104","9","5,400","4","2003","대화10길 7",""
"대전광역시 대덕구 대화동","35-135","0035","0135","다정하이츠","32.58","14.97","202104","12","4,700","4","2003","대화10길 7",""
"대전광역시 대덕구 대화동","35-135","0035","0135","다정하이츠","32.58","14.97","202104","13","3,500","2","2003","대화10길 7",""
"대전광역시 대덕구 대화동","35-135","0035","0135","다정하이츠","32.58","14.97","202104","30","6,000","2","2003","대화10길 7",""
"대전광역시 대덕구 대화동","35-135","0035","0135","다정하이츠","32.58","14.97","202107","22","7,000","4","2003","대화10길 7",""
"대전광역시 대덕구 대화동","16-161","0016","0161","대덕연립주택","57.6","48.38","202103","26","11,500","1","1975","대화14길 72",""
"대전광역시 대덕구 대화동","35-405","0035","0405","대진빌라","25.67","11.36","202104","4","2,100","4","2005","동심4길 33",""
"대전광역시 대덕구 대화동","35-405","0035","0405","대진빌라","50.38","22.29","202104","4","5,500","2","2005","동심4길 33",""
"대전광역시 대덕구 대화동","35-405","0035","0405","대진빌라","50.38","22.29","202104","4","5,400","3","2005","동심4길 33",""
"대전광역시 대덕구 대화동","35-405","0035","0405","대진빌라","25.67","11.36","202104","4","2,300","2","2005","동심4길 33",""
"대전광역시 대덕구 대화동","35-405","0035","0405","대진빌라","25.67","11.36","202104","4","2,200","3","2005","동심4길 33",""
"대전광역시 대덕구 대화동","35-405","0035","0405","대진빌라","50.54","22.36","202104","4","5,000","3","2005","동심4길 33",""
"대전광역시 대덕구 대화동","35-405","0035","0405","대진빌라","50.38","22.29","202104","4","4,300","5","2005","동심4길 33",""
"대전광역시 대덕구 대화동","35-405","0035","0405","대진빌라","25.67","11.36","202104","4","1,800","5","2005","동심4길 33",""
"대전광역시 대덕구 대화동","35-405","0035","0405","대진빌라","50.54","22.36","202104","4","5,500","2","2005","동심4길 33",""
