"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210831 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대구광역시 동구 신서동","626-70","0626","0070","대금모닝뷰B동,C동","75.16","51.13","202109","9","19,000","4","2002","안심로73길 1-1",""
"대구광역시 동구 신서동","448-2","0448","0002","예광","76.31","63.25","202109","13","7,800","4","1995","반야월북로57길 41",""
"대구광역시 동구 신암동","156-3","0156","0003","대원","62.64","51.25","202109","8","33,700","1","1993","동북로 410-22",""
"대구광역시 동구 신암동","625-22","0625","0022","반도(625-22)","59.62","26.25","202109","12","15,000","3","1996","아양로11길 81-32",""
"대구광역시 동구 신암동","625-160","0625","0160","보성(가)동2차","53.43","19.23","202109","7","13,200","3","1996","아양로11길 75",""
"대구광역시 동구 신암동","625-239","0625","0239","보성(나)동2차","51.91","24.75","202109","17","13,000","1","1996","아양로11길 75-1",""
"대구광역시 동구 신평동","771-13","0771","0013","대웅빌라106동(771-13)","59.83","33","202109","27","9,000","2","1994","신평로 64",""
"대구광역시 동구 신평동","324","0324","0000","신평","46.87","73.2","202109","8","6,000","2","1980","신평로 108",""
"대구광역시 동구 신평동","753-4","0753","0004","제일잉꼬빌라","76.685","69.63","202109","30","12,700","4","1994","둔산로2길 19-2",""
"대구광역시 동구 용계동","1042-3","1042","0003","명성그린빌101동","65.18","51.5","202109","24","13,000","2","2000","화랑로99길 14-3",""
"대구광역시 동구 용계동","922","0922","0000","은성하이츠103동","75.36","38.75","202109","10","10,500","3","2002","반야월로1길 35",""
"대구광역시 동구 용계동","979-3","0979","0003","행복의집C동","51.84","27.7","202109","29","13,550","3","2003","동촌로 405-4",""
"대구광역시 동구 율암동","362-9","0362","0009","둥지B동","70.07","40.13","202109","29","7,000","2","1993","반야월북로 52-7",""
