"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 세종특별자치시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"세종특별자치시 연기면 보통리","340-8","0340","0008","강람4동강람5동","48.6","33.63","202105","7","5,500","1","1991","잣띠길 24",""
"세종특별자치시 연기면 보통리","340-8","0340","0008","강람4동강람5동","48.6","33.63","202105","30","7,000","2","1991","잣띠길 24",""
"세종특별자치시 연기면 보통리","340-3","0340","0003","대명","59.93","49.29","202104","13","8,000","1","1992","잣띠길 22",""
"세종특별자치시 연기면 연기리","601-2","0601","0002","수정다세대주택(1동)","55.29","41.08","202012","29","4,200","1","1994","아사디길 34",""
"세종특별자치시 연기면 연기리","601-2","0601","0002","수정다세대주택(1동)","59.1","43.92","202102","5","4,000","4","1994","아사디길 34",""
"세종특별자치시 연기면 연기리","601-2","0601","0002","수정다세대주택(1동)","55.29","41.08","202103","16","4,700","3","1994","아사디길 34",""
"세종특별자치시 연기면 연기리","601-5","0601","0005","수정다세대주택(2동)","70.83","54.25","202011","10","4,500","1","1994","아사디길 34",""
"세종특별자치시 연서면 봉암리","391-1","0391","0001","대신빌리지","82.6","60.57","202105","4","11,000","1","2006","서원길 24",""
"세종특별자치시 연서면 봉암리","422-8","0422","0008","세룡빌라","72.57","67.55","202011","2","6,000","2","1992","서원길 9",""
"세종특별자치시 연서면 월하리","618-1","0618","0001","삼풍(618-1)","54.09","35.13","202012","4","7,000","4","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","618-1","0618","0001","삼풍(618-1)","54.09","35.13","202012","28","5,500","1","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","618-1","0618","0001","삼풍(618-1)","54.09","35.13","202104","8","7,500","4","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","618-1","0618","0001","삼풍(618-1)","54.09","35.13","202105","28","5,500","4","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","618-1","0618","0001","삼풍(618-1)","54.09","35.13","202106","8","5,000","1","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","618-7","0618","0007","삼풍(618-7)","54.09","37","202104","15","6,000","3","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","618-7","0618","0007","삼풍(618-7)","54.09","37","202106","18","7,000","4","1991","월하1길 12-13",""
"세종특별자치시 연서면 월하리","638","0638","0000","잉꼬주택","60.8","99","202103","10","6,000","2","1982","월하1길 29-1",""
"세종특별자치시 장군면 도계리","48-4","0048","0004","C동","44.9","29.44","202105","12","5,500","2","1991","안동네길 9-15",""
"세종특별자치시 장군면 도계리","218-11","0218","0011","오성빌라A,B동","63.45","66","202108","24","9,000","3","1995","안동네길 31-3",""
"세종특별자치시 전동면 노장리","582-1","0582","0001","태수빌라","53.46","52.58","202102","24","3,400","4","1991","운주산로 394",""
"세종특별자치시 전의면 관정리","262-4","0262","0004","홍성맨션1차","53.965","76","202010","16","5,000","1","2002","산단길 3-13",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202011","25","6,000","3","1988","조치원7길 92",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202012","8","6,000","3","1988","조치원7길 92",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202012","10","7,700","2","1988","조치원7길 88",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202101","1","7,650","3","1988","조치원7길 102",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202102","17","10,000","3","1988","조치원7길 102",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202105","7","10,800","3","1988","조치원7길 100",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202105","28","10,000","3","1988","조치원7길 96",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202106","15","8,000","3","1988","조치원7길 96",""
"세종특별자치시 조치원읍 교리","3","0003","0000","제일","51.21","54.6","202107","22","10,000","3","1988","조치원7길 88",""
"세종특별자치시 조치원읍 남리","69-17","0069","0017","남동연립B","38.77","13.49","202012","13","5,500","3","1993","장안길 59",""
"세종특별자치시 조치원읍 남리","69-17","0069","0017","남동연립B","45.67","15.89","202109","23","7,800","1","1993","장안길 59",""
"세종특별자치시 조치원읍 남리","11-35","0011","0035","선일빌라5","37.68","36.33","202105","14","5,000","1","1993","장안1길 61",""
"세종특별자치시 조치원읍 명리","23-3","0023","0003","QueenPalace","51.37","24.42","202012","11","12,000","5","2013","새내8길 105",""
"세종특별자치시 조치원읍 명리","23-3","0023","0003","QueenPalace","51.37","24.42","202103","12","15,000","2","2013","새내8길 105",""
"세종특별자치시 조치원읍 명리","23-3","0023","0003","QueenPalace","51.37","24.42","202103","24","15,000","3","2013","새내8길 105",""
"세종특별자치시 조치원읍 명리","61-1","0061","0001","명동빌라","72.87","43.02","202011","19","7,500","1","1982","장안2길 37",""
"세종특별자치시 조치원읍 명리","61-1","0061","0001","명동빌라","64.4","49.15","202105","20","7,500","1","1982","장안2길 37",""
"세종특별자치시 조치원읍 번암리","74","0074","0000","로얄빌라","76.26","86.56","202012","22","8,500","4","1991","군청로 24-7",""
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","50.42","76.25","202102","2","8,364","1","2014","봉산로 62-6",""
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","50.42","76.25","202102","21","8,364","1","2014","봉산로 62-6",""
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","50.42","76.25","202109","8","8,000","4","2014","봉산로 62-6",""
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","50.42","76.25","202109","8","8,850","3","2014","봉산로 62-6",""
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","50.42","76.25","202109","10","8,500","2","2014","봉산로 62-6",""
"세종특별자치시 조치원읍 봉산리","190-7","0190","0007","마이움 103동","50.42","76.25","202109","10","8,500","2","2014","봉산로 62-6","20210929"
"세종특별자치시 조치원읍 봉산리","190-14","0190","0014","마이움 104동","48.3","73.63","202101","4","6,930","4","2014","봉산로 62-5",""
"세종특별자치시 조치원읍 봉산리","190-14","0190","0014","마이움 104동","48.3","73.63","202101","13","7,850","3","2014","봉산로 62-5",""
"세종특별자치시 조치원읍 봉산리","190-14","0190","0014","마이움 104동","48.3","73.63","202102","26","8,800","1","2014","봉산로 62-5",""
"세종특별자치시 조치원읍 봉산리","190-14","0190","0014","마이움 104동","48.3","73.63","202104","18","10,600","1","2014","봉산로 62-5",""
"세종특별자치시 조치원읍 봉산리","190-14","0190","0014","마이움 104동","48.3","73.63","202107","10","8,350","2","2014","봉산로 62-5",""
"세종특별자치시 조치원읍 봉산리","190-14","0190","0014","마이움 104동","48.3","73.63","202107","25","8,050","2","2014","봉산로 62-5",""
"세종특별자치시 조치원읍 서창리","140-11","0140","0011","삼현빌라","48.53","37.3","202012","16","6,000","2","1989","봉산로 19-2",""
"세종특별자치시 조치원읍 서창리","140-28","0140","0028","장미연립","48.69","42.83","202108","2","8,500","2","1991","봉산로 15-5",""
"세종특별자치시 조치원읍 서창리","144-15","0144","0015","초원빌라(A)","50.49","63.75","202101","7","5,700","4","1991","내창1길 5",""
"세종특별자치시 조치원읍 서창리","144-15","0144","0015","초원빌라(A)","50.49","63.75","202103","8","4,800","4","1991","내창1길 5",""
"세종특별자치시 조치원읍 서창리","144-16","0144","0016","초원빌라(B)","50.49","48.09","202101","14","6,200","1","1991","내창1길 5",""
"세종특별자치시 조치원읍 서창리","144-16","0144","0016","초원빌라(B)","50.49","48.08","202103","9","7,000","3","1991","내창1길 5",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.22","16.75","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","18.58","15.39","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.22","15.91","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.08","15.8","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.08","15.8","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.22","15.91","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.78","14.73","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.66","14.63","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.66","14.63","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","18.58","15.39","202102","18","4,879","3","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.46","16.12","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.76","16.37","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","19.46","16.12","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.78","14.73","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.66","14.63","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.66","14.63","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","18.58","15.39","202102","18","4,879","4","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.19","16.72","202102","18","4,879","5","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.19","16.72","202102","18","4,879","5","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","16","13.25","202102","18","4,879","5","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","15.89","13.16","202102","18","4,879","5","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","15.89","13.16","202102","18","4,879","5","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","16.85","13.96","202102","18","4,879","5","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.66","14.63","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.66","14.63","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","17.78","14.73","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.22","16.75","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.08","16.63","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 서창리","295-6","0295","0006","홈인 레지던스","20.08","16.63","202102","18","4,879","2","2013","돌마루2길 9",""
"세종특별자치시 조치원읍 신흥리","8-7","0008","0007","강람빌라","48.96","41","202010","7","5,350","3","1990","신흥샛터3길 6",""
"세종특별자치시 조치원읍 신흥리","8-7","0008","0007","강람빌라","48.96","41","202012","16","4,000","1","1990","신흥샛터3길 6",""
"세종특별자치시 조치원읍 신흥리","121-10","0121","0010","신흥빌라(121-10)","48.3","52.33","202010","12","3,200","1","1989","군청로 87-21",""
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","70.42","39.26","202010","14","5,000","2","1982","장등길 9",""
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","70.42","39.26","202011","9","5,500","3","1982","장등길 9",""
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","70.42","39.26","202011","20","5,800","1","1982","장등길 9",""
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","70.42","39.26","202011","27","7,000","2","1982","장등길 9",""
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","70.42","39.26","202102","6","10,000","3","1982","장등길 9",""
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","70.42","39.26","202104","8","6,800","1","1982","장등길 9",""
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","70.42","75.58","202104","24","7,500","2","1982","장등길 9",""
"세종특별자치시 조치원읍 신흥리","24-3","0024","0003","신흥연립","70.42","39.26","202108","4","5,500","2","1982","장등길 9",""
"세종특별자치시 조치원읍 신흥리","17-1","0017","0001","우성빌라(다,라동)","55.05","37.5","202101","28","7,100","4","1991","신흥샛터1길 25",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","55.35","108.78","202010","8","20,700","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","57.51","113.04","202010","20","22,500","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","57.51","113.04","202011","19","22,500","3","1984","군청로 117","20201218"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","57.51","113.04","202011","19","22,500","3","1984","군청로 117","20201203"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","57.51","113.04","202011","19","22,500","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","67.9","133.43","202011","20","25,400","1","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","57.51","113.04","202011","26","22,000","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","67.9","133.43","202011","26","25,500","1","1984","군청로 117","20201126"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","57.51","113.04","202011","26","22,000","3","1984","군청로 117","20201202"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","67.9","133.43","202012","3","25,800","1","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","55.35","108.78","202012","4","23,500","1","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","57.51","113.04","202012","5","24,000","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","55.35","108.78","202012","5","24,500","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","67.9","133.43","202012","7","26,000","1","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","67.9","133.43","202012","16","28,500","2","1984","군청로 117","20210210"
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","55.35","108.78","202101","9","22,000","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","67.9","133.43","202101","16","28,500","2","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","67.9","133.43","202101","23","30,000","1","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","67.9","133.43","202102","4","29,000","1","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","55.35","108.78","202102","19","30,000","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","57.51","113.04","202103","3","31,000","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","55.35","108.78","202104","15","31,700","3","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","67.9","133.43","202104","18","35,000","1","1984","군청로 117",""
"세종특별자치시 조치원읍 신흥리","106","0106","0000","주공연립","55.35","108.78","202106","8","31,800","3","1984","군청로 117",""
"세종특별자치시 조치원읍 원리","132-7","0132","0007","고려1동","62.08","35.71","202108","5","8,000","2","1983","건강길 27",""
"세종특별자치시 조치원읍 원리","132-5","0132","0005","고려2동","63.175","35.18","202011","21","4,000","3","1984","건강길 29",""
"세종특별자치시 조치원읍 원리","132-4","0132","0004","고려3동","63.175","33.81","202106","3","8,800","2","1984","건강길 31",""
"세종특별자치시 조치원읍 원리","132-16","0132","0016","고려4동","61.26","49.77","202010","16","4,700","2","1984","건강1길 51",""
"세종특별자치시 조치원읍 원리","132-16","0132","0016","고려4동","61.26","49.77","202101","1","5,600","1","1984","건강1길 51",""
"세종특별자치시 조치원읍 원리","132-16","0132","0016","고려4동","61.26","49.77","202102","5","6,850","3","1984","건강1길 51",""
"세종특별자치시 조치원읍 원리","132-16","0132","0016","고려4동","61.26","49.77","202108","18","8,700","3","1984","건강1길 51",""
"세종특별자치시 조치원읍 정리","44-12","0044","0012","정동빌라2","72.36","56.14","202102","10","13,100","1","1992","조치원8길 59",""
"세종특별자치시 조치원읍 죽림리","4-11","0004","0011","동진빌라(가)","48.41","39.35","202104","2","7,000","2","1990","충현로 48-6",""
"세종특별자치시 조치원읍 죽림리","4-11","0004","0011","동진빌라(가)","48.41","39.33","202108","17","7,800","3","1990","충현로 48-6",""
"세종특별자치시 조치원읍 죽림리","47-4","0047","0004","선경빌","39.86","26.32","202106","10","2,500","1","1989","산막5길 3-1","20210629"
"세종특별자치시 조치원읍 죽림리","47-4","0047","0004","선경빌","39.86","26.32","202106","10","2,500","1","1989","산막5길 3-1",""
"세종특별자치시 조치원읍 죽림리","47-4","0047","0004","선경빌","40.4","26.68","202109","28","2,700","1","1989","산막5길 3-1",""
"세종특별자치시 조치원읍 죽림리","10-3","0010","0003","현대","61.76","43","202104","20","5,000","3","1985","충현로 48-2",""
"세종특별자치시 조치원읍 죽림리","10-3","0010","0003","현대","61.76","43","202108","18","6,900","2","1985","충현로 48-2",""
"세종특별자치시 조치원읍 침산리","148","0148","0000","거성주택AB","40.95","38.76","202012","12","7,200","2","1989","침산3길 14-1",""
"세종특별자치시 조치원읍 침산리","148-3","0148","0003","고려","76.32","53.75","202010","22","9,800","1","1986","침산3길 11",""
"세종특별자치시 조치원읍 침산리","147-4","0147","0004","고려(2)","76.32","61.34","202010","18","12,000","3","1986","침산3길 11",""
"세종특별자치시 조치원읍 침산리","147-4","0147","0004","고려(2)","76.32","61.33","202102","26","12,000","2","1986","침산3길 11",""
"세종특별자치시 조치원읍 침산리","167-6","0167","0006","용성빌라","64.23","42.25","202105","14","6,500","2","1991","침천길 29",""
"세종특별자치시 조치원읍 침산리","263-1","0263","0001","화이트맨션","66.94","35.46","202104","23","9,300","3","2003","행복3길 14",""
"세종특별자치시 조치원읍 평리","23-10","0023","0010","평동","68.7075","35.93","202104","23","3,000","1","1983","수원지3길 14",""
