x,y,ID,NAME,CATE,lat,long
385401,-68247,15845048,롯데시네마 서귀포,롯데시네마,126.50812130765138,33.24654336784118
329790,-22940,2076936417,한림작은영화관,영화관,126.26807859849474,33.408757574999605
368450,-14322,17574886,제주공룡랜드 3D입체영화관,테마파크시설,126.43411106687186,33.440705846890445
378788,-1862,637234203,CGV 제주노형,CJCGV,126.47831129133561,33.4858351582316
382623,-3293,686401067,롯데시네마 제주연동 (2021년12월 예정),롯데시네마,126.49484627526667,33.48074294174128
376221,914,1410146337,제주자동차극장,자동차극장,126.46720219296637,33.49579915551404
390188,2035,8554017,CGV 제주,CJCGV,126.52729827208431,33.50008572681237
392168,-2483,1751474324,롯데시네마 제주아라,롯데시네마,126.53590815202061,33.48382466949373
390730,1789,14661797,팝스DVD영화관 제주점,비디오방,DVD감상실,126.52963611927386,33.49920745677439
404359,7622,455167287,롯데시네마 제주삼화지구,롯데시네마,126.58820249816344,33.520451928253166
440613,230265,56917915,빙그레시네마,영화관,126.74188806130928,34.323753026178686
332484,274247,424352359,진도아리랑시네마,영화관,126.27057798549612,34.48044237455682
339992,297929,78462780,명량MR시네마,영화관,126.3025568163803,34.566019727782965
409560,298468,1204947106,해남시네마,영화관,126.60577200028534,34.569319024475696
447855,318170,559283604,강진작은영화관 (2023년예정),영화관,126.77250467737986,34.64078426388578
568029,310966,27432454,고흥작은영화관,영화관,127.29669995119917,34.61465980268052
478931,327808,27176505,정남진시네마,영화관,126.90804268595426,34.675713851137104
478934,327809,1057009360,씨네드림 장흥점,영화,영상,126.90805577569142,34.67571746673548
373840,351088,288370939,대불작은영화관 (2022년12월예정),영화관,126.44881899071073,34.75844181890225
647200,343585,784808606,여수자동차극장,자동차극장,127.64288838710591,34.73093931320768
655379,348580,26471230,CGV 여수웅천,CJCGV,127.67875485458126,34.74875470361698
655420,348675,729514679,메가박스 여수웅천,메가박스,127.67893675000371,34.74909622106963
359841,359026,1149957640,시네마라운지MM,영화관,126.387450180316,34.78676979325475
359027,360085,10330028,OLC 목포극장1926,영화관,126.38386446647293,34.790570011547466
517863,352608,846803324,보성작은영화관,영화관,127.07804846814109,34.76514487919617
296443,370558,1919182617,신안작은영화관 (2023년예정),영화관,126.1099541587663,34.82663559289125
370351,362422,323831278,CGV 목포평화광장,CJCGV,126.43329716906045,34.79923647676289
367305,363343,7989307,CGV 목포,CJCGV,126.41996027513764,34.802494389689926
368744,364711,27437888,메가박스 목포하당,메가박스,126.4262160063657,34.80745648702627
431720,362496,1749922392,영암작은영화관 (2025년12월예정),영화관,126.70153877166142,34.80045672395454
874836,368640,377366498,거제연육교 자동차극장,자동차극장,128.6386109233147,34.81194094323903
580835,375358,2134017460,별교작은영화관 (2024년예정),영화관,127.3535381012257,34.84668461051198
705762,375728,27133355,보물섬시네마,영화관,127.89988888459098,34.84520349031122
705735,375640,1466528534,남해군작은영화관 주식회사,영화,영상,127.89976736135043,34.84488710799132
825923,380480,19392264,CGV 통영,CJCGV,128.42558434209047,34.857309776487114
826982,380955,14589504,롯데시네마 통영,롯데시네마,128.4302447617926,34.85896752878576
869367,390579,7989209,CGV 거제,CJCGV,128.6162573603594,34.891332710800086
868097,391893,27187731,삼성문화관 영화관,영화관,128.61079457267311,34.89614234026358
616678,401762,7856279,메가박스 순천,메가박스,127.51088458941916,34.94132635372805
626177,397556,618539404,CGV 순천신대,CJCGV,127.55237345434342,34.92597999548265
665135,400450,2097613728,CGV 광양,CJCGV,127.7230033973206,34.93551874120408
629381,407878,2074992635,CGV 광양엘에프스퀘어,CJCGV,127.566655193102,34.96313026089838
736979,404814,1147157992,메가박스 삼천포,메가박스,128.03771421931302,34.94897199910197
379745,414485,149979521,무안작은영화관 (2022년12월예정),영화관,126.47316024127626,34.987131015575606
452776,424411,1489900189,CGV 나주,CJCGV,126.79301722890007,35.02388603380766
391318,434460,976563089,함평자동차극장,자동차극장,126.52344243628869,35.05935819358747
496611,433881,448720199,OLC 화순시네마(2021년11월예정),영화관,126.98513979063854,35.058205805042824
670895,437625,843654261,알프스하동영화관 with 씨네Q,영화관,127.74944144643855,35.069390241072604
746774,441556,1068879596,롯데시네마 사천,롯데시네마,128.0823430281267,35.0810485694355
935660,447683,724553730,롯데시네마 부산명지,롯데시네마,128.91098545631732,35.09290683035348
933941,448073,2116074814,CGV 명지,CJCGV,128.9034815861813,35.094430774387384
935406,447818,179446414,노블랜드(롯데시네마 부산명지점,영화,영상,128.9098832042234,35.093410850482364
948210,451726,862763851,CGV 하단아트몰링,CJCGV,128.9663564632501,35.10659520782475
950488,444626,1844952090,롯데시네마 장림점(2023년예정),롯데시네마,128.9757276441528,35.08084909658074
962642,449803,83596665,롯데시네마 대영,롯데시네마,129.02946497193733,35.09862294185396
962468,449798,8412889,메가박스 부산극장,메가박스,129.02870166764893,35.0986176977296
962150,449718,8576718,CGV 남포점(휴업중),CJCGV,129.027300339608,35.09835277016938
964208,449638,25414159,롯데시네마 광복,롯데시네마,129.03631588172718,35.097913252159024
962338,449812,26924803,메가박스 부산극장(신관)(휴업중),메가박스,129.02813296601272,35.09867768176726
962958,450358,26936218,모퉁이극장,영화관,129.0309000045764,35.10059951230321
962959,450358,1324816537,BNK부산은행 아트시네마,영화관,129.03090438891726,35.100599438832035
962406,451389,1886245494,낭만실버영화관,영화관,129.02857191504145,35.10435495018224
962475,449895,26572611,시네마타운 DVD영화관,비디오방,DVD감상실,129.02874101921168,35.0989666952155
963078,449824,20556470,디지털DVD영화관 2호점,비디오방,DVD감상실,129.031378376275,35.09866658484539
